Starting new run: Thu Jul 06 14:59:45 2023

alphaCam;alphaDotCam;systemTime
0.005435;0.001946;Thu Jul 06 14:59:48 2023
0.000000;-0.360282;Thu Jul 06 14:59:48 2023
0.000000;0.000000;Thu Jul 06 14:59:48 2023
0.005405;0.358387;Thu Jul 06 14:59:48 2023
0.005435;0.001947;Thu Jul 06 14:59:48 2023
0.005435;0.000000;Thu Jul 06 14:59:48 2023
0.000000;-0.360059;Thu Jul 06 14:59:48 2023
0.000000;0.000000;Thu Jul 06 14:59:48 2023
0.000000;0.000000;Thu Jul 06 14:59:48 2023
0.005435;0.361695;Thu Jul 06 14:59:48 2023
0.005405;-0.001955;Thu Jul 06 14:59:48 2023
0.005405;0.000000;Thu Jul 06 14:59:48 2023
0.005435;0.001954;Thu Jul 06 14:59:48 2023
0.005435;0.000000;Thu Jul 06 14:59:48 2023
