Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Wed Jun 21 14:04:28 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.003068;0.000000;0.009204;0.000000;0.172624;0.000000;40.500000;98.500000;231.500000;99.500000;-0.005236;0.000000;-0.299975;1;-0.075184;-0.379302;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.009204;0.000000;0.172747;0.000000;40.500000;98.500000;230.500000;99.500000;-0.005263;-0.004141;-0.301554;1;-0.075307;-0.380427;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.009204;0.000000;0.172747;0.000000;40.500000;98.500000;230.500000;99.500000;-0.005263;0.000000;-0.301554;1;-0.075307;-0.380427;0;Wed Jun 21 14:04:41 2023
0.000000;-0.230097;0.009204;0.000000;0.172869;0.000000;39.500000;99.500000;231.500000;99.500000;0.000000;0.790852;0.000000;1;-0.934162;-1.127560;0;Wed Jun 21 14:04:41 2023
0.000000;-0.230097;0.009204;0.000000;0.172869;0.000000;39.500000;98.500000;230.500000;99.500000;-0.005236;-0.786715;-0.299975;1;-0.934162;-1.127560;0;Wed Jun 21 14:04:41 2023
0.003068;0.230097;0.009204;0.000000;0.172992;0.000000;40.500000;98.500000;231.500000;98.500000;0.000000;0.786687;0.000000;1;0.670446;0.365326;0;Wed Jun 21 14:04:41 2023
0.003068;0.230097;0.009204;0.000000;0.172992;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.000000;0.000000;1;0.670446;0.365326;0;Wed Jun 21 14:04:41 2023
0.006136;0.230097;0.009204;0.000000;0.173115;0.000000;40.500000;99.500000;230.500000;98.500000;0.005263;0.790820;0.301554;1;0.783058;0.557588;0;Wed Jun 21 14:04:41 2023
0.006136;0.230097;0.009204;0.000000;0.173115;0.000000;40.500000;98.500000;231.500000;99.500000;-0.005236;-1.577612;-0.299975;1;0.783058;0.557588;0;Wed Jun 21 14:04:41 2023
0.003068;-0.230097;0.009204;0.000000;0.173238;0.000000;40.500000;98.500000;231.500000;98.500000;0.000000;0.786678;0.000000;1;-0.821795;-1.126916;0;Wed Jun 21 14:04:41 2023
0.003068;-0.230097;0.009204;0.000000;0.173238;0.000000;40.500000;98.500000;231.500000;98.500000;0.000000;0.000000;0.000000;1;-0.821795;-1.126916;0;Wed Jun 21 14:04:41 2023
0.000000;-0.230097;0.006136;-0.230097;0.173319;0.000000;40.500000;98.500000;231.500000;98.500000;0.000000;0.000000;0.000000;1;-0.556135;-0.556135;0;Wed Jun 21 14:04:41 2023
0.000000;-0.230097;0.006136;-0.230097;0.173319;0.000000;39.500000;98.500000;231.500000;99.500000;-0.005208;-0.782565;-0.298413;1;-0.556135;-0.556135;0;Wed Jun 21 14:04:41 2023
0.003068;0.230097;0.006136;0.000000;0.173401;0.000000;41.500000;97.500000;231.500000;98.500000;-0.005263;-0.008238;-0.301554;1;0.675135;0.371017;0;Wed Jun 21 14:04:41 2023
0.003068;0.230097;0.006136;0.000000;0.173401;0.000000;39.500000;98.500000;231.500000;98.500000;0.000000;0.790832;0.000000;1;0.675135;0.371017;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.009204;0.230097;0.173524;0.000000;39.500000;97.500000;231.500000;98.500000;-0.005208;-0.782612;-0.298413;1;-0.449463;-0.562198;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.009204;0.230097;0.173524;0.000000;40.500000;98.500000;231.500000;98.500000;0.000000;0.782625;0.000000;1;-0.449463;-0.562198;0;Wed Jun 21 14:04:41 2023
0.006136;0.230097;0.009204;0.000000;0.173647;0.000000;41.500000;97.500000;231.500000;97.500000;0.000000;0.000000;0.000000;1;0.782526;0.557056;0;Wed Jun 21 14:04:41 2023
0.006136;0.230097;0.009204;0.000000;0.173647;0.000000;40.500000;97.500000;231.500000;98.500000;-0.005236;-0.786729;-0.299975;1;0.782526;0.557056;0;Wed Jun 21 14:04:41 2023
0.003068;-0.230097;0.006136;-0.230097;0.173728;0.000000;40.500000;98.500000;231.500000;98.500000;0.000000;0.786736;0.000000;1;-0.443809;-0.748930;0;Wed Jun 21 14:04:41 2023
0.003068;-0.230097;0.006136;-0.230097;0.173728;0.000000;40.500000;98.500000;230.500000;98.500000;0.000000;0.000000;0.000000;1;-0.443809;-0.748930;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.006136;0.000000;0.173810;0.000000;39.500000;98.500000;231.500000;98.500000;0.000000;0.000000;0.000000;1;-0.071272;-0.184007;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.006136;0.000000;0.173810;0.000000;39.500000;98.500000;231.500000;98.500000;0.000000;0.000000;0.000000;1;-0.071272;-0.184007;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.003068;-0.230097;0.173851;0.000000;39.500000;98.500000;231.500000;98.500000;0.000000;0.000000;0.000000;1;0.307164;0.194429;0;Wed Jun 21 14:04:41 2023
0.003068;0.000000;0.003068;-0.230097;0.173851;0.000000;39.500000;98.500000;231.500000;98.500000;0.000000;0.000000;0.000000;1;0.307164;0.194429;0;Wed Jun 21 14:04:41 2023
0.000000;-0.230097;0.003068;0.000000;0.173892;0.000000;40.500000;97.500000;231.500000;98.500000;-0.005236;-0.786733;-0.299975;1;-0.924988;-0.924988;0;Wed Jun 21 14:04:41 2023
