Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 15:00:49 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;systemTime
0.000000;-0.230097;-0.012272;0.000000;0.135318;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;-0.806871;-0.308039;1;-0.860922;-0.362769;-0.023070;0.007553;0;Mon Jun 26 15:01:00 2023
0.000000;-0.230097;-0.012272;0.000000;0.135318;0.000000;48.500000;90.500000;233.500000;91.500000;-0.005405;-0.004361;-0.309704;1;-0.860922;-0.362769;-0.019329;0.094063;0;Mon Jun 26 15:01:00 2023
0.003068;0.230097;-0.009204;0.230097;0.135195;0.000000;48.500000;90.500000;234.500000;90.500000;0.000000;0.811190;0.000000;1;0.365454;-0.386943;0.146775;0.120515;0;Mon Jun 26 15:01:00 2023
0.003068;0.230097;-0.009204;0.230097;0.135195;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;-0.806847;-0.308039;1;0.365454;-0.386943;-0.043949;0.117543;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.006136;0.230097;0.135113;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;0.000000;-0.308039;1;-0.385560;-0.314767;-0.035160;0.090633;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.006136;0.230097;0.135113;0.000000;48.500000;90.500000;233.500000;92.500000;-0.010810;-0.815510;-0.619390;1;-0.385560;-0.314767;-0.191230;0.010099;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.003068;0.230097;0.135072;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;0.815546;-0.308039;1;0.468116;-0.867848;0.010125;-0.100872;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.003068;0.230097;0.135072;0.000000;48.500000;91.500000;234.500000;91.500000;0.000000;0.806874;0.000000;1;0.468116;-0.867848;0.169475;-0.149670;0;Mon Jun 26 15:01:00 2023
0.009204;0.230097;-0.000000;0.230097;0.135072;0.000000;48.500000;91.500000;234.500000;91.500000;0.000000;0.000000;0.000000;1;0.575752;-0.993695;0.135580;-0.067952;0;Mon Jun 26 15:01:00 2023
0.009204;0.230097;-0.000000;0.230097;0.135072;0.000000;47.500000;92.500000;233.500000;92.500000;0.000000;0.000000;0.000000;1;0.575752;-0.993695;0.108464;0.087971;0;Mon Jun 26 15:01:00 2023
