Starting new run:  K= -1.000000, -1.651000, 35.057500, -1.604900, 2.943400 - Fri Jun 30 14:21:13 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.009204;0.306796;0.009204;0.306796;0.194969;0.000000;61.500000;93.500000;251.500000;91.500000;0.010526;0.523882;0.603091;1;0.523147;0.392791;0.006636;0.388184;0.006636;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;-0.306796;0.006136;-0.306796;0.195030;0.000000;62.500000;92.500000;251.500000;90.500000;0.010582;0.005573;0.606282;1;-0.400697;-0.383168;0.008496;0.367638;0.008496;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.006136;0.000000;0.195092;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;-0.529448;0.303149;1;0.009888;0.092631;0.008230;-0.221245;0.008230;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.006136;0.000000;0.195153;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.000000;0.303149;1;-1.000752;-0.819773;0.006835;-0.376307;0.006835;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.000000;0.195214;0.000000;63.500000;91.500000;251.500000;91.500000;0.000000;-0.529475;0.000000;1;-0.097790;0.034263;0.004846;-0.305020;0.004846;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.006136;0.000000;0.195276;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.529489;0.303149;1;0.912728;0.867494;0.003801;0.341613;0.000000;-0.484926;0;Fri Jun 30 14:21:27 2023
0.009204;0.306796;0.006136;0.000000;0.195337;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.000000;0.303149;1;1.020221;0.697556;0.004508;0.172982;0.004508;0.451171;0;Fri Jun 30 14:21:27 2023
0.006136;-0.306796;0.006136;0.000000;0.195398;0.000000;62.500000;92.500000;250.500000;91.500000;0.005319;0.002816;0.304762;1;-0.893443;-0.950498;0.004887;-0.012380;0.004887;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.003068;-0.306796;0.195429;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;-0.002816;0.303149;1;-0.503586;-0.439827;0.005085;-0.139394;0.005085;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.003068;0.000000;0.195460;0.000000;63.500000;91.500000;251.500000;91.500000;0.000000;-0.529473;0.000000;1;-0.092970;-0.022247;0.003927;-0.229343;0.000000;-0.508893;0;Fri Jun 30 14:21:27 2023
