Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Tue Jun 20 16:19:49 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.003068;0.000000;-0.009204;0.000000;0.103288;0.000000;42.500000;95.500000;234.500000;95.500000;0.000000;-0.390621;0.000000;1;0.024742;-0.087993;0;Tue Jun 20 16:20:04 2023
0.000000;-0.230097;-0.009204;0.000000;0.103165;0.000000;42.500000;93.500000;234.500000;95.500000;-0.010416;-0.781222;-0.596809;1;-0.833868;-1.216624;0;Tue Jun 20 16:20:04 2023
0.003068;0.230097;-0.009204;0.000000;0.103043;0.000000;42.500000;95.500000;233.500000;95.500000;0.000000;0.781222;0.000000;1;0.770985;0.658250;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.006136;0.230097;0.102961;0.000000;42.500000;95.500000;234.500000;96.500000;-0.005208;-0.390621;-0.298413;1;-0.353408;-0.657526;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.006136;0.000000;0.102879;0.000000;43.500000;94.500000;234.500000;93.500000;-0.010471;-0.394690;0.299975;1;0.020053;-0.477442;0;Tue Jun 20 16:20:04 2023
0.006136;0.230097;-0.003068;0.230097;0.102838;0.000000;42.500000;95.500000;234.500000;95.500000;0.000000;0.785312;0.000000;1;0.500350;0.274880;0;Tue Jun 20 16:20:04 2023
0.006136;0.000000;-0.003068;0.000000;0.102797;0.000000;42.500000;94.500000;234.500000;96.500000;-0.010416;-0.781222;-0.596809;1;0.127771;-0.480455;0;Tue Jun 20 16:20:04 2023
0.003068;-0.230097;-0.006136;-0.230097;0.102715;0.000000;41.500000;95.500000;234.500000;96.500000;-0.005181;0.392624;-0.296867;1;-0.352403;-0.655530;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.006136;0.000000;0.102634;0.000000;42.500000;94.500000;233.500000;95.500000;0.000000;0.388598;-0.299975;1;0.020298;-0.092437;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.006136;0.000000;0.102552;0.000000;43.500000;94.500000;233.500000;96.500000;-0.010526;-0.789445;-0.603091;1;0.020380;-0.479140;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.003068;0.230097;0.102511;0.000000;41.500000;95.500000;233.500000;96.500000;-0.005208;0.398823;-0.298413;1;-0.358056;-0.662174;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;-0.003068;0.000000;0.102470;0.000000;41.500000;95.500000;233.500000;96.500000;-0.005208;0.000000;-0.298413;1;0.015363;-0.288755;0;Tue Jun 20 16:20:05 2023
0.006136;0.230097;-0.003068;0.000000;0.102429;0.000000;42.500000;96.500000;233.500000;96.500000;0.000000;0.390621;0.000000;1;0.874137;0.648667;0;Tue Jun 20 16:20:05 2023
0.006136;0.000000;-0.003068;0.000000;0.102388;0.000000;43.500000;96.500000;234.500000;95.500000;0.005236;0.392667;0.299975;1;0.128180;0.095095;0;Tue Jun 20 16:20:05 2023
0.003068;-0.230097;-0.006136;-0.230097;0.102306;0.000000;42.500000;96.500000;233.500000;95.500000;0.005236;0.000000;0.299975;1;-0.351994;-0.272344;0;Tue Jun 20 16:20:05 2023
0.000000;-0.230097;-0.006136;0.000000;0.102224;0.000000;42.500000;94.500000;233.500000;96.500000;-0.010471;-1.177978;-0.599934;1;-0.838026;-1.222785;0;Tue Jun 20 16:20:05 2023
0.000000;0.000000;-0.006136;0.000000;0.102143;0.000000;42.500000;95.500000;234.500000;96.500000;-0.005208;0.394690;-0.298413;1;-0.091946;-0.283329;0;Tue Jun 20 16:20:05 2023
0.003068;0.230097;-0.003068;0.230097;0.102102;0.000000;43.500000;94.500000;234.500000;95.500000;-0.005236;-0.002045;-0.299975;1;0.388351;0.083231;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;-0.000000;0.230097;0.102102;0.000000;43.500000;95.500000;234.500000;96.500000;-0.005236;0.000000;-0.299975;1;-0.362745;-0.667866;0;Tue Jun 20 16:20:05 2023
0.006136;0.230097;-0.000000;0.000000;0.102102;0.000000;42.500000;96.500000;233.500000;96.500000;0.000000;0.392667;0.000000;1;0.869366;0.643896;0;Tue Jun 20 16:20:05 2023
0.006136;0.000000;-0.000000;0.000000;0.102102;0.000000;43.500000;96.500000;234.500000;96.500000;0.000000;0.000000;0.000000;1;0.123368;-0.102102;0;Tue Jun 20 16:20:05 2023
0.003068;-0.230097;-0.000000;0.000000;0.102102;0.000000;42.500000;97.500000;234.500000;96.500000;0.000000;0.000000;0.298413;1;-0.735365;-0.848100;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;-0.000000;0.000000;0.102102;0.000000;43.500000;95.500000;234.500000;96.500000;-0.005236;-0.392667;-0.299975;1;0.010633;-0.294487;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;-0.000000;0.000000;0.102102;0.000000;42.500000;96.500000;234.500000;96.500000;0.000000;0.392667;0.000000;1;0.010633;-0.102102;0;Tue Jun 20 16:20:05 2023
0.006136;0.230097;0.003068;0.230097;0.102143;0.000000;42.500000;96.500000;233.500000;97.500000;-0.005236;-0.392667;-0.299975;1;0.490848;0.072993;0;Tue Jun 20 16:20:05 2023
0.006136;0.000000;0.003068;0.000000;0.102184;0.000000;43.500000;96.500000;234.500000;96.500000;0.000000;0.392667;0.000000;1;0.118188;-0.107282;0;Tue Jun 20 16:20:05 2023
0.003068;-0.230097;-0.000000;-0.230097;0.102184;0.000000;42.500000;95.500000;233.500000;96.500000;-0.005236;-0.392667;-0.299975;1;-0.362068;-0.667188;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;-0.000000;0.000000;0.102184;0.000000;42.500000;95.500000;233.500000;97.500000;-0.010471;-0.392645;-0.599934;1;0.010551;-0.486943;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.003068;0.230097;0.102224;0.000000;43.500000;96.500000;234.500000;97.500000;-0.005236;0.392645;-0.299975;1;-0.367966;-0.673087;0;Tue Jun 20 16:20:05 2023
0.006136;0.230097;0.003068;0.000000;0.102265;0.000000;44.500000;96.500000;234.500000;96.500000;0.000000;0.392667;0.000000;1;0.864104;0.638634;0;Tue Jun 20 16:20:05 2023
0.006136;0.000000;0.003068;0.000000;0.102306;0.000000;43.500000;96.500000;234.500000;97.500000;-0.005236;-0.392667;-0.299975;1;0.118065;-0.299790;0;Tue Jun 20 16:20:05 2023
0.003068;-0.230097;0.003068;0.000000;0.102347;0.000000;44.500000;96.500000;233.500000;97.500000;-0.005291;-0.004155;-0.303149;0;-0.740708;-1.047864;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;-0.000000;-0.230097;0.102347;0.000000;43.500000;97.500000;233.500000;97.500000;0.000000;0.396822;0.000000;1;0.383766;0.271031;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.003068;0.230097;0.102388;0.000000;43.500000;95.500000;234.500000;97.500000;-0.010471;-0.785312;-0.599934;1;-0.368130;-0.865625;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.003068;0.000000;0.102429;0.000000;42.500000;97.500000;234.500000;97.500000;0.000000;0.785312;0.000000;1;0.005208;-0.107527;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.003068;0.000000;0.102470;0.000000;41.500000;96.500000;234.500000;97.500000;-0.005181;-0.388598;-0.296867;1;0.005167;-0.297960;0;Tue Jun 20 16:20:05 2023
0.006136;0.230097;0.006136;0.230097;0.102552;0.000000;42.500000;97.500000;234.500000;96.500000;0.005208;0.779219;0.298413;1;0.485341;0.451254;0;Tue Jun 20 16:20:05 2023
0.006136;0.000000;0.006136;0.000000;0.102634;0.000000;42.500000;97.500000;234.500000;97.500000;0.000000;-0.390621;0.000000;1;0.112640;-0.112830;0;Tue Jun 20 16:20:05 2023
0.003068;-0.230097;0.003068;-0.230097;0.102674;0.000000;42.500000;97.500000;234.500000;96.500000;0.005208;0.390621;0.298413;1;-0.367657;-0.289009;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.003068;0.000000;0.102715;0.000000;43.500000;96.500000;234.500000;96.500000;0.000000;-0.390621;0.000000;1;0.004921;-0.107814;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.003068;0.000000;0.102756;0.000000;41.500000;96.500000;234.500000;96.500000;0.000000;0.000000;0.000000;1;0.004880;-0.107855;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.006136;0.230097;0.102838;0.000000;42.500000;97.500000;234.500000;96.500000;0.005208;0.390621;0.298413;1;-0.373678;-0.295030;0;Tue Jun 20 16:20:05 2023
0.003068;0.000000;0.006136;0.000000;0.102920;0.000000;42.500000;97.500000;234.500000;97.500000;0.000000;-0.390621;0.000000;1;-0.000382;-0.113117;0;Tue Jun 20 16:20:05 2023
0.006136;0.230097;0.006136;0.000000;0.103002;0.000000;42.500000;97.500000;233.500000;97.500000;0.000000;0.000000;0.000000;1;0.858270;0.632799;0;Tue Jun 20 16:20:05 2023
0.006136;0.000000;0.006136;0.000000;0.103084;0.000000;42.500000;96.500000;233.500000;97.500000;-0.005236;-0.392667;-0.299975;1;0.112190;-0.305665;0;Tue Jun 20 16:20:05 2023
0.003068;-0.230097;0.003068;-0.230097;0.103124;0.000000;43.500000;97.500000;233.500000;97.500000;0.000000;0.392667;0.000000;1;-0.368107;-0.480842;0;Tue Jun 20 16:20:05 2023
0.000000;-0.230097;0.003068;0.000000;0.103165;0.000000;42.500000;97.500000;233.500000;97.500000;0.000000;0.000000;0.000000;1;-0.854262;-0.854262;0;Tue Jun 20 16:20:05 2023
0.000000;0.000000;0.003068;0.000000;0.103206;0.000000;41.500000;96.500000;234.500000;97.500000;-0.005181;-0.388598;-0.296867;1;-0.108305;-0.298696;0;Tue Jun 20 16:20:05 2023
0.003068;0.230097;0.006136;0.230097;0.103288;0.000000;43.500000;96.500000;234.500000;98.500000;-0.010471;-0.396714;-0.599934;1;0.371870;-0.125625;0;Tue Jun 20 16:20:05 2023
0.006136;0.230097;0.009204;0.230097;0.103411;0.000000;43.500000;97.500000;234.500000;97.500000;0.000000;0.785312;0.000000;1;0.479384;0.253913;0;Tue Jun 20 16:20:05 2023
0.006136;0.000000;0.009204;0.000000;0.103533;0.000000;43.500000;97.500000;234.500000;97.500000;0.000000;0.000000;0.000000;1;0.106642;-0.118828;0;Tue Jun 20 16:20:05 2023
0.003068;-0.230097;0.009204;0.000000;0.103656;0.000000;43.500000;97.500000;234.500000;97.500000;0.000000;0.000000;0.000000;1;-0.752214;-0.864949;0;Tue Jun 20 16:20:05 2023
0.006136;0.230097;0.009204;0.000000;0.103779;0.000000;43.500000;97.500000;233.500000;97.500000;0.000000;0.000000;0.000000;1;0.852394;0.626924;0;Tue Jun 20 16:20:05 2023
