Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 13:22:21 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;y0;y1;y2;x0;x1;x2;x3;systemTime
0.003068;0.230097;0.018408;0.000000;0.141167;0.000000;48.500000;104.500000;234.500000;104.500000;0.000000;0.798801;0.000000;1;0.686976;-0.806848;0.123472;0.019679;0;0.019679;-0.051656;-0.135280;0.798801;0.004272;0.000000;0.000000;Mon Jun 26 13:22:33 2023
0.006136;0.230097;0.021476;0.230097;0.141453;0.000000;48.500000;104.500000;234.500000;104.500000;0.000000;0.000000;0.000000;1;0.420947;-0.486719;0.098778;0.101724;0;0.101724;0.019679;-0.051656;0.000000;0.798801;0.004272;0.000000;Mon Jun 26 13:22:33 2023
0.006136;0.230097;0.021476;0.230097;0.141453;0.000000;47.500000;104.500000;234.500000;104.500000;0.000000;0.000000;0.000000;1;0.420947;-0.486719;0.079022;0.184843;0;0.184843;0.101724;0.019679;0.000000;0.000000;0.798801;0.004272;Mon Jun 26 13:22:33 2023
0.006136;0.000000;0.018408;-0.230097;0.141699;0.000000;48.500000;104.500000;234.500000;104.500000;0.000000;0.000000;0.000000;1;0.426560;0.800370;0.063218;0.224925;0;0.224925;0.184843;0.101724;0.000000;0.000000;0.000000;0.798801;Mon Jun 26 13:22:33 2023
0.006136;0.000000;0.018408;-0.230097;0.141699;0.000000;47.500000;103.500000;234.500000;103.500000;0.000000;0.000000;0.000000;1;0.426560;0.800370;0.050574;0.205507;0;0.205507;0.224925;0.184843;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:22:33 2023
0.000000;-0.460194;0.015340;-0.230097;0.141903;0.000000;46.500000;104.500000;234.500000;104.500000;0.000000;0.000000;0.000000;1;-1.286012;0.872258;0.040459;0.147033;0;0.147033;0.205507;0.224925;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:22:34 2023
0.000000;-0.460194;0.015340;-0.230097;0.141903;0.000000;48.500000;104.500000;234.500000;103.500000;0.005376;0.807469;0.308039;1;-1.286012;0.872258;0.193861;0.092851;0;0.092851;0.147033;0.205507;0.807469;0.000000;0.000000;0.000000;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.012272;-0.230097;0.142067;0.000000;48.500000;103.500000;234.500000;105.500000;-0.010752;-2.422395;-0.616060;1;0.210918;0.709507;-0.329390;0.046644;0;0.046644;0.092851;0.147033;-2.422395;0.807469;0.000000;0.000000;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.012272;-0.230097;0.142067;0.000000;48.500000;101.500000;234.500000;104.500000;-0.016128;-0.807336;-0.924045;1;0.210918;0.709507;-0.424979;-0.089153;0;-0.089153;0.046644;0.092851;-0.807336;-2.422395;0.807469;0.000000;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.015340;0.230097;0.142272;0.000000;48.500000;104.500000;234.500000;104.500000;0.000000;2.422254;0.000000;1;-0.541142;-1.422811;0.144467;-0.303180;0;-0.303180;-0.089153;0.046644;2.422254;-0.807336;-2.422395;0.807469;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.015340;0.230097;0.142272;0.000000;47.500000;103.500000;233.500000;103.500000;0.000000;0.000000;0.000000;1;-0.541142;-1.422811;0.115574;-0.371320;0;-0.371320;-0.303180;-0.089153;0.000000;2.422254;-0.807336;-2.422395;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.015340;0.000000;0.142476;0.000000;47.500000;102.500000;234.500000;104.500000;-0.010695;-1.606288;-0.612766;1;0.690765;-1.371826;-0.228798;-0.231844;0;-0.231844;-0.371320;-0.303180;-1.606288;0.000000;2.422254;-0.807336;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.015340;0.000000;0.142476;0.000000;47.500000;103.500000;234.500000;104.500000;-0.005348;0.803103;-0.306392;1;0.690765;-1.371826;-0.022418;-0.081968;0;-0.081968;-0.231844;-0.371320;0.803103;-1.606288;0.000000;2.422254;Mon Jun 26 13:22:34 2023
0.006136;0.230097;0.018408;0.230097;0.142722;0.000000;47.500000;103.500000;234.500000;104.500000;-0.005348;0.000000;-0.306392;1;0.424778;-1.008939;-0.017934;-0.016892;0;-0.016892;-0.081968;-0.231844;0.000000;0.803103;-1.606288;0.000000;Mon Jun 26 13:22:34 2023
0.006136;0.230097;0.018408;0.230097;0.142722;0.000000;47.500000;102.500000;234.500000;104.500000;-0.010695;-0.803082;-0.612766;1;0.424778;-1.008939;-0.174964;0.002753;0;0.002753;-0.016892;-0.081968;-0.803082;0.000000;0.803103;-1.606288;Mon Jun 26 13:22:34 2023
0.003068;-0.230097;0.015340;-0.230097;0.142926;0.000000;47.500000;103.500000;234.500000;104.500000;-0.005348;0.803086;-0.306392;1;-0.428302;-0.179103;0.020646;-0.012504;0;-0.012504;0.002753;-0.016892;0.803086;-0.803082;0.000000;0.803103;Mon Jun 26 13:22:34 2023
0.003068;-0.230097;0.015340;-0.230097;0.142926;0.000000;46.500000;104.500000;234.500000;104.500000;0.000000;0.803153;0.000000;1;-0.428302;-0.179103;0.177147;-0.015424;0;-0.015424;-0.012504;0.002753;0.803153;0.803086;-0.803082;0.000000;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.015340;0.000000;0.143131;0.000000;47.500000;105.500000;234.500000;103.500000;0.010695;1.606299;0.612766;1;-0.055887;-0.218627;0.462978;0.090168;0;0.090168;-0.015424;-0.012504;1.606299;0.803153;0.803086;-0.803082;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.015340;0.000000;0.143131;0.000000;48.500000;101.500000;234.500000;102.500000;-0.005376;-2.413772;-0.308039;1;-0.055887;-0.218627;-0.112372;0.275142;0;0.275142;0.090168;-0.015424;-2.413772;1.606299;0.803153;0.803086;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.012272;-0.230097;0.143294;0.000000;48.500000;104.500000;233.500000;104.500000;0.000000;0.807479;0.000000;1;0.322426;0.904174;0.071598;0.358609;0;0.358609;0.275142;0.090168;0.807479;-2.413772;1.606299;0.803153;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.012272;-0.230097;0.143294;0.000000;48.500000;103.500000;234.500000;104.500000;-0.005376;-0.807490;-0.308039;1;0.322426;0.904174;-0.104220;0.257998;0;0.257998;0.358609;0.275142;-0.807490;0.807479;-2.413772;1.606299;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.012272;0.000000;0.143458;0.000000;48.500000;103.500000;234.500000;104.500000;-0.005376;0.000000;-0.308039;1;-0.051116;0.475046;-0.083376;0.062705;0;0.062705;0.257998;0.358609;0.000000;-0.807490;0.807479;-2.413772;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.012272;0.000000;0.143458;0.000000;48.500000;102.500000;234.500000;103.500000;-0.005376;0.000000;-0.308039;1;-0.051116;0.475046;-0.066700;-0.124327;0;-0.124327;0.062705;0.257998;0.000000;0.000000;-0.807490;0.807479;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;0.012272;0.000000;0.143622;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.004318;-0.306392;1;-0.910013;-0.764652;-0.052497;-0.235777;0;-0.235777;-0.124327;0.062705;0.004318;0.000000;0.000000;-0.807490;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;0.012272;0.000000;0.143622;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.000000;-0.306392;1;-0.910013;-0.764652;-0.041997;-0.250229;0;-0.250229;-0.235777;-0.124327;0.000000;0.004318;0.000000;0.000000;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.012272;0.000000;0.143785;0.000000;48.500000;102.500000;234.500000;103.500000;-0.005376;-0.004318;-0.308039;1;-0.164178;-1.171947;-0.034462;-0.195921;0;-0.195921;-0.250229;-0.235777;-0.004318;0.000000;0.004318;0.000000;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.012272;0.000000;0.143785;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.004318;-0.306392;1;-0.164178;-1.171947;-0.026706;-0.114473;0;-0.114473;-0.195921;-0.250229;0.004318;-0.004318;0.000000;0.004318;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.012272;0.000000;0.143949;0.000000;47.500000;103.500000;234.500000;103.500000;0.000000;0.803135;0.000000;1;0.694391;-0.731976;0.139262;-0.024770;0;-0.024770;-0.114473;-0.195921;0.803135;0.004318;-0.004318;0.000000;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.012272;0.000000;0.143949;0.000000;47.500000;103.500000;234.500000;103.500000;0.000000;0.000000;0.000000;1;0.694391;-0.731976;0.111410;0.081097;0;0.081097;-0.024770;-0.114473;0.000000;0.803135;0.004318;-0.004318;Mon Jun 26 13:22:34 2023
0.006136;0.230097;0.015340;0.230097;0.144153;0.000000;48.500000;104.500000;234.500000;102.500000;0.010752;1.614851;0.616060;1;0.428444;-0.280100;0.412098;0.213112;0;0.213112;0.081097;-0.024770;1.614851;0.000000;0.803135;0.004318;Mon Jun 26 13:22:34 2023
0.006136;0.230097;0.015340;0.230097;0.144153;0.000000;48.500000;103.500000;234.500000;103.500000;0.000000;-1.614842;0.000000;1;0.428444;-0.280100;0.006710;0.345255;0;0.345255;0.213112;0.081097;-1.614842;1.614851;0.000000;0.803135;Mon Jun 26 13:22:34 2023
0.003068;-0.230097;0.012272;-0.230097;0.144317;0.000000;48.500000;103.500000;234.500000;102.500000;0.005376;0.807466;0.308039;1;-0.424595;1.328018;0.166861;0.392726;0;0.392726;0.345255;0.213112;0.807466;-1.614842;1.614851;0.000000;Mon Jun 26 13:22:34 2023
0.003068;-0.230097;0.012272;-0.230097;0.144317;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;-1.610646;-0.306392;1;-0.424595;1.328018;-0.188640;0.298298;0;0.298298;0.392726;0.345255;-1.610646;0.807466;-1.614842;1.614851;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;0.009204;-0.230097;0.144440;0.000000;46.500000;102.500000;234.500000;103.500000;-0.005319;0.004272;-0.304762;1;-0.532354;0.984257;-0.150058;0.083701;0;0.083701;0.298298;0.392726;0.004272;-1.610646;0.807466;-1.614842;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;0.009204;-0.230097;0.144440;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;-0.004272;-0.306392;1;-0.532354;0.984257;-0.120901;-0.169015;0;-0.169015;0.083701;0.298298;-0.004272;0.004272;-1.610646;0.807466;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.009204;0.000000;0.144562;0.000000;47.500000;102.500000;234.500000;104.500000;-0.010695;-0.803113;-0.612766;1;0.698876;-0.904321;-0.257343;-0.357208;0;-0.357208;-0.169015;0.083701;-0.803113;-0.004272;0.004272;-1.610646;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.009204;0.000000;0.144562;0.000000;48.500000;102.500000;234.500000;103.500000;-0.005376;0.798807;-0.308039;1;0.698876;-0.904321;-0.046113;-0.434787;0;-0.434787;-0.357208;-0.169015;0.798807;-0.803113;-0.004272;0.004272;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.144685;0.000000;47.500000;102.500000;234.500000;104.500000;-0.010695;-0.798795;-0.612766;1;-0.047245;-1.767159;-0.196650;-0.404456;0;-0.404456;-0.434787;-0.357208;-0.798795;0.798807;-0.803113;-0.004272;Mon Jun 26 13:22:34 2023
0.003068;-0.230097;0.009204;0.000000;0.144808;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.803128;-0.306392;1;-0.906101;-1.319089;0.003306;-0.296871;0;-0.296871;-0.404456;-0.434787;0.803128;-0.798795;0.798807;-0.803113;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;0.009204;0.000000;0.144808;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.000000;-0.306392;1;-0.906101;-1.319089;0.002645;-0.150283;0;-0.150283;-0.296871;-0.404456;0.000000;0.803128;-0.798795;0.798807;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.009204;0.000000;0.144931;0.000000;48.500000;102.500000;234.500000;103.500000;-0.005376;-0.004318;-0.308039;1;-0.160226;-0.843960;0.001252;0.003264;0;0.003264;-0.150283;-0.296871;-0.004318;0.000000;0.803128;-0.798795;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.009204;0.000000;0.144931;0.000000;48.500000;103.500000;234.500000;103.500000;0.000000;0.807457;0.000000;1;-0.160226;-0.843960;0.162493;0.129873;0;0.129873;0.003264;-0.150283;0.807457;-0.004318;0.000000;0.803128;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.009204;0.000000;0.145053;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;-0.803149;-0.306392;1;0.698385;0.260713;-0.030635;0.211995;0;0.211995;0.129873;0.003264;-0.803149;0.807457;-0.004318;0.000000;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.009204;0.000000;0.145053;0.000000;48.500000;102.500000;234.500000;103.500000;-0.005376;-0.004318;-0.308039;1;0.698385;0.260713;-0.025372;0.220469;0;0.220469;0.211995;0.129873;-0.004318;-0.803149;0.807457;-0.004318;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.009204;0.000000;0.145053;0.000000;47.500000;103.500000;234.500000;103.500000;0.000000;0.807480;0.000000;1;0.698385;0.260713;0.141199;0.158760;0;0.158760;0.220469;0.211995;0.807480;-0.004318;-0.803149;0.807457;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.012272;0.230097;0.145217;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;-0.803189;-0.306392;1;-0.426254;-0.024273;-0.047679;0.092117;0;0.092117;0.158760;0.220469;-0.803189;0.807480;-0.004318;-0.803149;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.012272;0.230097;0.145217;0.000000;47.500000;102.500000;233.500000;103.500000;-0.005376;-0.004318;-0.308039;1;-0.426254;-0.024273;-0.039007;0.035718;0;0.035718;0.092117;0.158760;-0.004318;-0.803189;0.807480;-0.004318;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;-0.230097;0.145340;0.000000;48.500000;102.500000;234.500000;103.500000;-0.005376;0.000000;-0.308039;1;0.325479;0.130989;-0.031206;-0.031182;0;-0.031182;0.035718;0.092117;0.000000;-0.004318;-0.803189;0.807480;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.145462;0.000000;48.500000;103.500000;234.500000;103.500000;0.000000;0.807501;0.000000;1;-0.048022;-0.393122;0.136536;-0.071671;0;-0.071671;-0.031182;0.035718;0.807501;0.000000;-0.004318;-0.803189;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.145462;0.000000;46.500000;102.500000;234.500000;102.500000;0.000000;0.000000;0.000000;1;-0.048022;-0.393122;0.109229;-0.035553;0;-0.035553;-0.071671;-0.031182;0.000000;0.807501;0.000000;-0.004318;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.145585;0.000000;48.500000;102.500000;234.500000;103.500000;-0.005376;-0.807505;-0.308039;1;-0.048145;-0.219783;-0.074118;0.042766;0;0.042766;-0.035553;-0.071671;-0.807505;0.000000;0.807501;0.000000;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.145585;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.004318;-0.306392;1;-0.048145;-0.219783;-0.058431;0.068239;0;0.068239;0.042766;-0.035553;0.004318;-0.807505;0.000000;0.807501;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.006136;-0.230097;0.145667;0.000000;48.500000;100.500000;234.500000;103.500000;-0.016128;-1.619124;-0.924045;1;0.330250;0.242253;-0.370569;-0.013294;0;-0.013294;0.068239;0.042766;-1.619124;0.004318;-0.807505;0.000000;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.006136;-0.230097;0.145667;0.000000;46.500000;101.500000;234.500000;103.500000;-0.010638;0.824522;-0.609507;1;0.330250;0.242253;-0.131551;-0.179600;0;-0.179600;-0.013294;0.068239;0.824522;-1.619124;0.004318;-0.807505;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;0.006136;0.000000;0.145749;0.000000;46.500000;102.500000;234.500000;103.500000;-0.005319;0.798833;-0.304762;1;-0.901943;-1.129127;0.054526;-0.310003;0;-0.310003;-0.179600;-0.013294;0.798833;0.824522;-1.619124;0.004318;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;0.006136;0.000000;0.145749;0.000000;47.500000;101.500000;234.500000;103.500000;-0.010695;-0.807375;-0.612766;1;-0.901943;-1.129127;-0.117855;-0.292626;0;-0.292626;-0.310003;-0.179600;-0.807375;0.798833;0.824522;-1.619124;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.006136;0.000000;0.145830;0.000000;47.500000;101.500000;234.500000;103.500000;-0.010695;0.000000;-0.612766;1;-0.156027;-1.497738;-0.094284;-0.183805;0;-0.183805;-0.292626;-0.310003;0.000000;-0.807375;0.798833;0.824522;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.006136;0.000000;0.145830;0.000000;48.500000;101.500000;234.500000;103.500000;-0.010752;-0.008635;-0.616060;1;-0.156027;-1.497738;-0.077154;-0.093099;0;-0.093099;-0.183805;-0.292626;-0.008635;0.000000;-0.807375;0.798833;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.009204;0.230097;0.145953;0.000000;47.500000;101.500000;234.500000;101.500000;0.000000;1.614915;0.000000;1;0.324106;-1.231566;0.261260;-0.013664;0;-0.013664;-0.093099;-0.183805;1.614915;-0.008635;0.000000;-0.807375;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.009204;0.230097;0.145953;0.000000;48.500000;101.500000;234.500000;102.500000;-0.005376;-0.807493;-0.308039;1;0.324106;-1.231566;0.047509;0.107568;0;0.107568;-0.013664;-0.093099;-0.807493;1.614915;-0.008635;0.000000;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146076;0.000000;47.500000;101.500000;234.500000;103.500000;-0.010695;-0.798816;-0.612766;1;-0.048636;-0.010181;-0.121756;0.208820;0;0.208820;0.107568;-0.013664;-0.798816;-0.807493;1.614915;-0.008635;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146076;0.000000;46.500000;102.500000;234.500000;102.500000;0.000000;1.606292;0.000000;1;-0.048636;-0.010181;0.223854;0.207562;0;0.207562;0.208820;0.107568;1.606292;-0.798816;-0.807493;1.614915;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146199;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;-0.803165;-0.306392;1;-0.048759;0.511444;0.018450;0.162904;0;0.162904;0.207562;0.208820;-0.803165;1.606292;-0.798816;-0.807493;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146199;0.000000;48.500000;102.500000;234.500000;103.500000;-0.005376;-0.004318;-0.308039;1;-0.048759;0.511444;0.013896;0.128332;0;0.128332;0.162904;0.207562;-0.004318;-0.803165;1.606292;-0.798816;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146321;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.004318;-0.306392;1;-0.048881;0.056891;0.011981;0.076193;0;0.076193;0.128332;0.162904;0.004318;-0.004318;-0.803165;1.606292;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146321;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.000000;-0.306392;1;-0.048881;0.056891;0.009584;0.013063;0;0.013063;0.076193;0.128332;0.000000;0.004318;-0.004318;-0.803165;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146444;0.000000;47.500000;101.500000;234.500000;101.500000;0.000000;0.803178;0.000000;1;-0.049004;-0.315888;0.168303;-0.016755;0;-0.016755;0.013063;0.076193;0.803178;0.000000;0.004318;-0.004318;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146444;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;-0.803153;-0.306392;1;-0.049004;-0.315888;-0.025988;0.005401;0;0.005401;-0.016755;0.013063;-0.803153;0.803178;0.000000;0.004318;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146567;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.000000;-0.306392;1;-0.049127;-0.340850;-0.020790;0.032961;0;0.032961;0.005401;-0.016755;0.000000;-0.803153;0.803178;0.000000;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146567;0.000000;47.500000;102.500000;234.500000;103.500000;-0.005348;0.000000;-0.306392;1;-0.049127;-0.340850;-0.016632;0.017888;0;0.017888;0.032961;0.005401;0.000000;0.000000;-0.803153;0.803178;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146689;0.000000;48.500000;102.500000;234.500000;101.500000;0.005376;1.610617;0.308039;1;-0.049249;-0.300490;0.308818;0.008611;0;0.008611;0.017888;0.032961;1.610617;0.000000;0.000000;-0.803153;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.009204;0.000000;0.146689;0.000000;48.500000;102.500000;234.500000;102.500000;0.000000;-0.807466;0.000000;1;-0.049249;-0.300490;0.085561;0.076003;0;0.076003;0.008611;0.017888;-0.807466;1.610617;0.000000;0.000000;Mon Jun 26 13:22:34 2023
0.006136;0.230097;0.009204;0.000000;0.146812;0.000000;48.500000;102.500000;234.500000;103.500000;-0.005376;-0.807472;-0.308039;1;0.809361;0.084303;-0.093046;0.157550;0;0.157550;0.076003;0.008611;-0.807472;-0.807466;1.610617;0.000000;Mon Jun 26 13:22:34 2023
0.006136;0.230097;0.009204;0.000000;0.146812;0.000000;47.500000;102.500000;234.500000;101.500000;0.005348;1.610670;0.306392;1;0.809361;0.084303;0.247697;0.160393;0;0.160393;0.157550;0.076003;1.610670;-0.807472;-0.807466;1.610617;Mon Jun 26 13:22:34 2023
0.003068;-0.230097;0.006136;-0.230097;0.146894;0.000000;46.500000;102.500000;234.500000;103.500000;-0.005319;-1.602093;-0.304762;1;-0.416975;0.932799;-0.122261;0.117063;0;0.117063;0.160393;0.157550;-1.602093;1.610670;-0.807472;-0.807466;Mon Jun 26 13:22:34 2023
0.003068;-0.230097;0.006136;-0.230097;0.146894;0.000000;47.500000;102.500000;234.500000;101.500000;0.005348;1.602093;0.306392;1;-0.416975;0.932799;0.222610;0.074965;0;0.074965;0.117063;0.160393;1.602093;-1.602093;1.610670;-0.807472;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;0.003068;-0.230097;0.146935;0.000000;48.500000;101.500000;234.500000;102.500000;-0.005376;-1.610683;-0.308039;1;-0.524653;0.660889;-0.144049;0.038069;0;0.038069;0.074965;0.117063;-1.610683;1.602093;-1.602093;1.610670;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;0.003068;-0.230097;0.146935;0.000000;47.500000;101.500000;234.500000;102.500000;-0.005348;0.004318;-0.306392;1;-0.524653;0.660889;-0.114375;-0.018505;0;-0.018505;0.038069;0.074965;0.004318;-1.610683;1.602093;-1.602093;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.003068;0.000000;0.146976;0.000000;47.500000;101.500000;234.500000;103.500000;-0.010695;-0.803138;-0.612766;1;-0.152074;-0.408569;-0.252128;-0.129517;0;-0.129517;-0.018505;0.038069;-0.803138;0.004318;-1.610683;1.602093;Mon Jun 26 13:22:34 2023
0.000000;0.000000;0.003068;0.000000;0.146976;0.000000;47.500000;100.500000;234.500000;103.500000;-0.016041;-0.803044;-0.919105;1;-0.152074;-0.408569;-0.362311;-0.282539;0;-0.282539;-0.129517;-0.018505;-0.803044;-0.803138;0.004318;-1.610683;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.003068;0.000000;0.147017;0.000000;47.500000;101.500000;234.500000;101.500000;0.000000;2.409367;0.000000;1;0.706618;-1.657590;0.192025;-0.392736;0;-0.392736;-0.282539;-0.129517;2.409367;-0.803044;-0.803138;0.004318;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.003068;0.000000;0.147017;0.000000;47.500000;101.500000;234.500000;103.500000;-0.010695;-1.606284;-0.612766;1;0.706618;-1.657590;-0.167637;-0.349406;0;-0.349406;-0.392736;-0.282539;-1.606284;2.409367;-0.803044;-0.803138;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.003068;0.000000;0.147058;0.000000;47.500000;101.500000;234.500000;102.500000;-0.005348;0.803117;-0.306392;1;-0.039421;-1.677956;0.026514;-0.185353;0;-0.185353;-0.349406;-0.392736;0.803117;-1.606284;2.409367;-0.803044;Mon Jun 26 13:22:34 2023
0.003068;0.000000;0.003068;0.000000;0.147058;0.000000;46.500000;102.500000;234.500000;102.500000;0.000000;0.803128;0.000000;1;-0.039421;-1.677956;0.181837;-0.007594;0;-0.007594;-0.185353;-0.349406;0.803128;0.803117;-1.606284;2.409367;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;-0.000000;-0.230097;0.147058;0.000000;47.500000;101.500000;234.500000;102.500000;-0.005348;-0.803133;-0.306392;1;-0.519677;0.201699;-0.015157;0.152327;0;0.152327;-0.007594;-0.185353;-0.803133;0.803128;0.803117;-1.606284;Mon Jun 26 13:22:34 2023
0.000000;-0.230097;-0.000000;-0.230097;0.147058;0.000000;48.500000;101.500000;234.500000;103.500000;-0.010752;-0.811726;-0.616060;1;-0.519677;0.201699;-0.174471;0.225376;0;0.225376;0.152327;-0.007594;-0.811726;-0.803133;0.803128;0.803117;Mon Jun 26 13:22:34 2023
-0.003068;-0.230097;-0.000000;0.000000;0.147058;0.000000;47.500000;100.500000;234.500000;101.500000;-0.005348;0.811739;-0.306392;1;-1.005791;0.188531;0.022771;0.155904;0;0.155904;0.225376;0.152327;0.811739;-0.811726;-0.803133;0.803128;Mon Jun 26 13:22:34 2023
-0.003068;-0.230097;-0.000000;0.000000;0.147058;0.000000;48.500000;100.500000;234.500000;102.500000;-0.010752;-0.811735;-0.616060;1;-1.005791;0.188531;-0.144130;0.020928;0;0.020928;0.155904;0.225376;-0.811735;0.811739;-0.811726;-0.803133;Mon Jun 26 13:22:34 2023
0.000000;0.230097;-0.000000;0.000000;0.147058;0.000000;47.500000;100.500000;234.500000;102.500000;-0.010695;0.008635;-0.612766;1;0.598940;-0.474308;-0.113577;-0.099444;0;-0.099444;0.020928;0.155904;0.008635;-0.811735;0.811739;-0.811726;Mon Jun 26 13:22:34 2023
0.000000;0.230097;-0.000000;0.000000;0.147058;0.000000;48.500000;100.500000;234.500000;101.500000;-0.005376;0.798809;-0.308039;1;0.598940;-0.474308;0.068900;-0.170878;0;-0.170878;-0.099444;0.020928;0.798809;0.008635;-0.811735;0.811739;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.003068;0.230097;0.147099;0.000000;47.500000;101.500000;234.500000;103.500000;-0.010695;-0.798796;-0.612766;1;0.333157;-1.277137;-0.104639;-0.162599;0;-0.162599;-0.170878;-0.099444;-0.798796;0.798809;0.008635;-0.811735;Mon Jun 26 13:22:34 2023
0.003068;0.230097;0.003068;0.230097;0.147099;0.000000;47.500000;101.500000;234.500000;102.500000;-0.005348;0.803133;-0.306392;1;0.333157;-1.277137;0.076915;-0.097005;0;-0.097005;-0.162599;-0.170878;0.803133;-0.798796;0.798809;0.008635;Mon Jun 26 13:22:34 2023
