Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 11:58:04 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.003068;0.000000;-0.027612;0.000000;0.194263;0.000000;62.500000;82.500000;252.500000;82.500000;0.000000;0.000000;0.000000;1;-0.035643;-0.186884;-0.000303;0.201552;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.194263;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;0.000000;0.000000;1;-0.035643;-0.186884;0.000316;0.156535;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.193895;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;0.000000;0.000000;1;-0.035275;-0.148010;0.000370;0.051159;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.193895;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;0.000000;0.000000;1;-0.035275;-0.148010;-0.000106;-0.024669;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.193527;0.000000;62.500000;82.500000;252.500000;82.500000;0.000000;0.000000;0.000000;1;-0.034907;-0.147642;-0.000425;-0.045916;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.193527;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;0.000000;0.000000;1;-0.034907;-0.147642;-0.000156;-0.030733;0;Fri Jun 30 11:58:15 2023
0.000000;-0.230097;-0.027612;0.000000;0.193159;0.000000;63.500000;81.500000;251.500000;82.500000;-0.005319;-0.797291;-0.304762;1;-0.893272;-0.893272;-0.001659;-0.150661;0;Fri Jun 30 11:58:15 2023
0.000000;-0.230097;-0.027612;0.000000;0.193159;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;0.797312;0.000000;1;-0.893272;-0.893272;-0.002130;-0.078315;0;Fri Jun 30 11:58:15 2023
0.003068;0.230097;-0.024544;0.230097;0.192832;0.000000;63.500000;81.500000;252.500000;82.500000;-0.005291;-0.793054;-0.303149;1;0.333309;0.142317;-0.002777;-0.191043;0;Fri Jun 30 11:58:15 2023
0.003068;0.230097;-0.024544;0.230097;0.192832;0.000000;61.500000;82.500000;251.500000;82.500000;0.000000;0.793091;0.000000;1;0.333309;0.142317;-0.003120;0.049750;0;Fri Jun 30 11:58:15 2023
0.006136;0.230097;-0.021476;0.230097;0.192545;0.000000;61.500000;82.500000;251.500000;82.500000;0.000000;0.000000;0.000000;1;0.441232;0.101129;-0.000820;0.087513;0;Fri Jun 30 11:58:15 2023
0.006136;0.230097;-0.021476;0.230097;0.192545;0.000000;62.500000;83.500000;250.500000;82.500000;0.005319;0.797337;0.304762;1;0.441232;0.101129;0.002165;0.343606;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.021476;0.000000;0.192259;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;-0.004218;0.303149;1;0.068899;-0.077028;0.004827;0.371625;0;Fri Jun 30 11:58:15 2023
