Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 11:56:09 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.006136;-0.230097;-0.009204;-0.230097;0.176755;0.000000;61.500000;88.500000;251.500000;87.500000;0.005263;0.000000;0.301554;1;-0.308610;-0.160296;0.006627;-0.274253;0;Fri Jun 30 11:56:19 2023
0.003068;-0.230097;-0.012272;-0.230097;0.176592;0.000000;61.500000;87.500000;251.500000;87.500000;0.000000;-0.787441;0.000000;1;-0.416083;-0.285299;0.003399;-0.529616;0;Fri Jun 30 11:56:19 2023
0.003068;-0.230097;-0.012272;-0.230097;0.176592;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.791613;0.303149;1;-0.416083;-0.285299;0.002192;-0.313555;0;Fri Jun 30 11:56:19 2023
0.003068;0.000000;-0.012272;0.000000;0.176428;0.000000;62.500000;87.500000;251.500000;87.500000;0.000000;-0.791579;0.000000;1;-0.043300;-0.075478;0.002281;-0.231863;0;Fri Jun 30 11:56:19 2023
0.003068;0.000000;-0.012272;0.000000;0.176428;0.000000;62.500000;88.500000;252.500000;87.500000;0.005263;0.787450;0.301554;1;-0.043300;-0.075478;0.002991;0.117943;0;Fri Jun 30 11:56:19 2023
0.003068;0.000000;-0.012272;0.000000;0.176265;0.000000;62.500000;87.500000;251.500000;87.500000;0.000000;-0.787439;0.000000;1;-0.043136;-0.045952;0.003229;0.026349;0;Fri Jun 30 11:56:19 2023
0.003068;0.000000;-0.012272;0.000000;0.176265;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.791596;0.303149;1;-0.043136;-0.045952;0.002666;0.157631;0;Fri Jun 30 11:56:20 2023
0.003068;0.000000;-0.012272;0.000000;0.176101;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.000000;0.303149;1;-0.042973;-0.057748;0.004048;0.087768;0;Fri Jun 30 11:56:20 2023
0.003068;0.000000;-0.012272;0.000000;0.176101;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.000000;0.303149;1;-0.042973;-0.057748;0.004742;0.150801;0;Fri Jun 30 11:56:20 2023
0.003068;0.000000;-0.012272;0.000000;0.175937;0.000000;62.500000;87.500000;251.500000;87.500000;0.000000;-0.791632;0.000000;1;-0.042809;0.018702;0.003678;-0.044637;0;Fri Jun 30 11:56:20 2023
0.003068;0.000000;-0.012272;0.000000;0.175937;0.000000;62.500000;88.500000;251.500000;88.500000;0.000000;0.000000;0.000000;1;-0.042809;0.018702;0.001497;-0.207036;0;Fri Jun 30 11:56:20 2023
