Starting new run: Thu Jul 06 15:11:38 2023

alphaCam;alphaDotCam;systemTime
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.005291;0.359615;Thu Jul 06 15:11:49 2023
0.000000;-0.359569;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
-0.005263;-0.357873;Thu Jul 06 15:11:49 2023
0.005291;0.717348;Thu Jul 06 15:11:49 2023
0.005291;0.000000;Thu Jul 06 15:11:49 2023
0.000000;-0.359650;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.005291;0.359601;Thu Jul 06 15:11:49 2023
0.005291;0.000000;Thu Jul 06 15:11:49 2023
0.005291;0.000000;Thu Jul 06 15:11:49 2023
0.000000;-0.359851;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.005291;0.359676;Thu Jul 06 15:11:49 2023
0.000000;-0.359832;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.005291;0.360343;Thu Jul 06 15:11:49 2023
0.000000;-0.360515;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.005263;0.358699;Thu Jul 06 15:11:49 2023
0.000000;-0.358812;Thu Jul 06 15:11:49 2023
0.000000;0.000000;Thu Jul 06 15:11:49 2023
0.005319;0.362714;Thu Jul 06 15:11:49 2023
0.000000;-0.362823;Thu Jul 06 15:11:49 2023
0.005291;0.360927;Thu Jul 06 15:11:49 2023
0.000000;-0.360975;Thu Jul 06 15:11:49 2023
