Starting new run: Thu Jun  8 13:04:37 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
0.006024;0.000105;-0.052184;0.003068;0.000000;-0.008807;-0.364624;Thu Jun  8 13:04:47 2023
0.018180;0.000317;0.020920;0.003068;0.000000;0.578517;0.536136;Thu Jun  8 13:04:47 2023
0.005952;0.000104;-0.021041;0.000000;-0.230097;-1.088029;-0.215317;Thu Jun  8 13:04:47 2023
-0.005988;-0.000105;-0.020549;0.000000;0.000000;-0.132484;-0.222698;Thu Jun  8 13:04:47 2023
-0.005988;-0.000105;0.000000;0.003068;0.230097;0.379866;-0.724352;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.010306;0.006136;0.230097;1.091600;-0.109058;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.136421;-0.151839;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.000000;-0.460194;-1.474873;0.435485;Thu Jun  8 13:04:48 2023
0.012121;0.000212;0.020863;0.000000;0.000000;-0.131753;-0.035207;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.020864;0.006136;0.460194;1.479907;-0.805320;Thu Jun  8 13:04:48 2023
0.030294;0.000529;0.052146;0.006136;0.000000;0.137152;0.090201;Thu Jun  8 13:04:48 2023
0.006024;0.000105;-0.041776;0.003068;-0.230097;-0.374833;0.267735;Thu Jun  8 13:04:48 2023
0.005952;0.000104;-0.000123;0.000000;-0.230097;-1.086200;-0.126653;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.010246;0.000000;0.000000;-0.130655;-0.173189;Thu Jun  8 13:04:48 2023
-0.011834;-0.000207;-0.020371;0.006136;0.460194;0.893681;-1.399203;Thu Jun  8 13:04:48 2023
0.011975;0.000209;0.040991;0.009204;0.230097;0.630149;-0.577441;Thu Jun  8 13:04:48 2023
0.018291;0.000319;0.010872;0.006136;-0.230097;-0.270144;0.456907;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.031490;0.003068;-0.230097;-0.394919;0.285408;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.003068;0.000000;-0.007343;-0.151473;Thu Jun  8 13:04:48 2023
0.011975;0.000209;0.020619;0.003068;0.000000;-0.007343;-0.056062;Thu Jun  8 13:04:48 2023
0.006061;0.000106;-0.010184;0.006136;0.230097;1.091966;-0.188780;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.010435;0.003068;-0.230097;-0.962522;-0.194790;Thu Jun  8 13:04:48 2023
0.024385;0.000426;0.041988;0.000000;-0.230097;-0.519328;0.630147;Thu Jun  8 13:04:48 2023
0.005988;0.000105;-0.031684;0.003068;0.230097;0.380598;-0.845326;Thu Jun  8 13:04:48 2023
0.005988;0.000105;0.000000;0.006136;0.230097;1.092332;-0.146197;Thu Jun  8 13:04:48 2023
0.024385;0.000426;0.031685;0.003068;-0.230097;-0.962157;0.000417;Thu Jun  8 13:04:48 2023
0.005988;0.000105;-0.031685;0.003068;0.000000;-0.006977;-0.277729;Thu Jun  8 13:04:48 2023
0.024385;0.000426;0.031686;0.003068;0.000000;-0.006977;0.000421;Thu Jun  8 13:04:48 2023
-0.005988;-0.000105;-0.052307;0.003068;0.000000;-0.006977;-0.373154;Thu Jun  8 13:04:48 2023
0.030294;0.000529;0.062478;0.003068;0.000000;-0.006977;0.133089;Thu Jun  8 13:04:48 2023
0.011975;0.000209;-0.031542;0.006136;0.230097;0.505008;-0.859548;Thu Jun  8 13:04:48 2023
-0.039714;-0.000693;-0.088998;0.006136;0.000000;0.117066;-0.573205;Thu Jun  8 13:04:48 2023
0.017855;0.000312;0.099114;0.003068;-0.230097;-0.395285;0.841848;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.030739;0.003068;0.000000;-0.007709;-0.279443;Thu Jun  8 13:04:48 2023
0.012121;0.000212;0.020865;0.003068;0.000000;-0.007709;-0.055286;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.020866;0.006136;0.230097;1.091600;-0.238458;Thu Jun  8 13:04:48 2023
0.005952;0.000104;0.010246;0.003068;-0.230097;-0.962888;-0.104424;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.010246;0.003068;0.000000;0.579615;0.392952;Thu Jun  8 13:04:48 2023
0.012195;0.000213;0.020989;0.003068;0.000000;0.012377;-0.034624;Thu Jun  8 13:04:48 2023
0.012048;0.000210;-0.000253;0.000000;-0.230097;-1.086566;-0.122558;Thu Jun  8 13:04:48 2023
0.005988;0.000105;-0.010429;0.000000;0.000000;-0.131021;-0.169406;Thu Jun  8 13:04:48 2023
-0.005988;-0.000105;-0.020611;0.003068;0.230097;0.381330;-0.808448;Thu Jun  8 13:04:48 2023
0.017750;0.000310;0.040849;0.009204;0.460194;1.605048;-0.553572;Thu Jun  8 13:04:48 2023
0.018070;0.000315;0.000552;0.006136;-0.230097;-0.837381;-0.153354;Thu Jun  8 13:04:48 2023
0.012048;0.000210;-0.010365;0.003068;-0.230097;-0.394553;0.383349;Thu Jun  8 13:04:48 2023
0.006061;0.000106;-0.010304;0.003068;0.000000;0.580347;0.398413;Thu Jun  8 13:04:48 2023
0.005988;0.000105;-0.000125;0.003068;0.000000;0.013109;-0.126630;Thu Jun  8 13:04:48 2023
-0.006024;-0.000105;-0.020673;0.000000;-0.230097;-1.085834;-0.221413;Thu Jun  8 13:04:48 2023
-0.005988;-0.000105;0.000062;0.000000;0.000000;-0.130289;-0.134941;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.010307;0.006136;0.460194;1.481371;-0.674459;Thu Jun  8 13:04:48 2023
0.006024;0.000105;0.010369;0.006136;0.000000;-0.448708;-0.688983;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.010370;0.003068;-0.230097;-0.393455;0.374547;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.003068;0.000000;-0.005880;-0.150010;Thu Jun  8 13:04:48 2023
0.024385;0.000426;0.041981;0.003068;0.000000;-0.005880;0.044255;Thu Jun  8 13:04:48 2023
0.018180;0.000317;-0.010683;0.006136;0.230097;1.093429;-0.179452;Thu Jun  8 13:04:48 2023
0.006024;0.000105;-0.020928;0.003068;-0.230097;-0.961059;-0.231948;Thu Jun  8 13:04:48 2023
0.024238;0.000423;0.031357;0.000000;-0.230097;-0.517865;0.587358;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.041725;0.003068;0.230097;0.382062;-0.890456;Thu Jun  8 13:04:48 2023
-0.006024;-0.000105;-0.010370;0.006136;0.230097;0.506471;-0.784955;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.010369;0.006136;0.000000;0.118530;-0.126685;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.003068;-0.230097;-0.393821;0.417228;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.003068;0.000000;-0.006246;-0.150375;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.006136;0.230097;0.505739;-0.737699;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.117798;-0.170462;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.003068;-0.230097;-0.394553;0.416496;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.003068;0.000000;-0.006977;-0.151107;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.006136;0.230097;0.505008;-0.738431;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.117066;-0.171193;Thu Jun  8 13:04:48 2023
0.005952;0.000104;0.010241;0.003068;-0.230097;-0.395285;0.463157;Thu Jun  8 13:04:48 2023
0.011975;0.000209;0.010362;0.003068;0.000000;-0.007709;-0.099006;Thu Jun  8 13:04:48 2023
0.011975;0.000209;0.000000;0.003068;0.000000;-0.007709;-0.142020;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.020602;0.006136;0.230097;0.504276;-0.824685;Thu Jun  8 13:04:48 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.116334;-0.171925;Thu Jun  8 13:04:48 2023
0.005988;0.000105;0.010300;0.003068;-0.230097;-0.396016;0.462699;Thu Jun  8 13:04:48 2023
0.005988;0.000105;0.000000;0.003068;0.000000;-0.008441;-0.147661;Thu Jun  8 13:04:48 2023
0.005952;0.000105;0.000000;0.006136;0.230097;1.090868;-0.147661;Thu Jun  8 13:04:48 2023
0.005952;0.000104;-0.000061;0.003068;-0.230097;-0.963620;-0.147945;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.010236;0.003068;0.000000;0.578883;0.392264;Thu Jun  8 13:04:48 2023
0.000000;0.000529;0.052091;0.003068;0.000000;0.011645;0.108597;Thu Jun  8 13:04:48 2023
0.000000;0.000000;-0.052088;0.000000;-0.230097;-1.087298;-0.348344;Thu Jun  8 13:04:48 2023
-0.005988;-0.000105;-0.010295;0.000000;0.000000;-0.131753;-0.179399;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;0.000000;0.006136;0.460194;1.479907;-0.723620;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;0.000000;0.006136;0.000000;0.137152;-0.156017;Thu Jun  8 13:04:49 2023
0.018291;0.000319;0.041738;0.003068;-0.230097;-0.374833;0.624477;Thu Jun  8 13:04:49 2023
0.005952;0.000104;-0.021210;0.000000;-0.230097;-1.086200;-0.214185;Thu Jun  8 13:04:49 2023
-0.011834;-0.000207;-0.030572;0.000000;0.000000;-0.130655;-0.267269;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.020340;0.006136;0.460194;0.893681;-1.220504;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;-0.010291;0.009204;0.230097;1.217473;-0.217727;Thu Jun  8 13:04:49 2023
0.006024;0.000105;0.020643;0.006136;-0.230097;-0.250057;0.507497;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.010352;0.000000;-0.460194;-1.473776;0.393609;Thu Jun  8 13:04:49 2023
0.012121;0.000212;0.020827;-0.003068;-0.230097;-0.642640;0.553066;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;-0.031118;0.003068;0.460194;0.769637;-1.418936;Thu Jun  8 13:04:49 2023
0.005988;0.000105;0.020578;0.006136;0.230097;0.506471;-0.646636;Thu Jun  8 13:04:49 2023
0.011975;0.000209;0.010288;0.009204;0.230097;1.217839;-0.117202;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.020579;0.003068;-0.460194;-1.349000;0.331800;Thu Jun  8 13:04:49 2023
0.005952;0.000104;0.010229;0.000000;-0.230097;-0.518231;0.484293;Thu Jun  8 13:04:49 2023
0.005988;0.000105;0.000061;0.003068;0.230097;0.381696;-0.712449;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;-0.020584;0.003068;0.000000;-0.005880;-0.240367;Thu Jun  8 13:04:49 2023
0.011975;0.000209;0.030878;0.006136;0.230097;0.506105;-0.599333;Thu Jun  8 13:04:49 2023
0.011904;0.000208;-0.000123;0.006136;0.000000;0.118164;-0.160844;Thu Jun  8 13:04:49 2023
0.005952;0.000104;-0.010232;0.003068;-0.230097;-0.394187;0.379268;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.010234;0.003068;0.000000;-0.006612;-0.193224;Thu Jun  8 13:04:49 2023
0.005988;0.000105;0.010296;0.006136;0.230097;0.505373;-0.690415;Thu Jun  8 13:04:49 2023
0.030294;0.000529;0.041796;0.006136;0.000000;0.117432;0.027515;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.052097;0.003068;-0.230097;-0.394919;0.199867;Thu Jun  8 13:04:49 2023
0.005952;0.000104;0.010237;0.003068;0.000000;-0.007343;-0.104098;Thu Jun  8 13:04:49 2023
0.006024;0.000105;0.000123;0.003068;0.000000;-0.007343;-0.146022;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.010360;0.006136;0.230097;0.504642;-0.781805;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.116700;-0.171559;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.000000;0.003068;-0.230097;-0.395651;0.415399;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;-0.010300;0.003068;0.000000;-0.008075;-0.199873;Thu Jun  8 13:04:49 2023
0.030294;0.000529;0.062416;0.003068;0.000000;-0.008075;0.131735;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.052121;0.003068;0.000000;-0.008075;-0.368568;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.000000;0.006136;0.230097;0.503910;-0.739529;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.115968;-0.172291;Thu Jun  8 13:04:49 2023
0.006024;0.000105;0.010368;0.003068;-0.230097;-0.396382;0.462647;Thu Jun  8 13:04:49 2023
0.011975;0.000209;0.010245;0.003068;0.000000;-0.008807;-0.100589;Thu Jun  8 13:04:49 2023
0.018180;0.000317;0.010681;0.003068;0.000000;-0.008807;-0.093690;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.031296;0.006136;0.230097;1.090502;-0.282852;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.000000;0.003068;-0.230097;-0.963986;-0.152937;Thu Jun  8 13:04:49 2023
0.012121;0.000212;0.020864;0.000000;-0.230097;-0.520792;0.530938;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;-0.031173;0.003068;0.230097;0.379135;-0.854490;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;0.000000;0.006136;0.230097;1.090868;-0.157480;Thu Jun  8 13:04:49 2023
0.018180;0.000317;0.041599;0.003068;-0.230097;-0.963620;0.035021;Thu Jun  8 13:04:49 2023
0.018180;0.000317;0.000000;0.003068;0.000000;-0.008441;-0.137664;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.031292;0.003068;0.000000;-0.008441;-0.282468;Thu Jun  8 13:04:49 2023
0.005952;0.000104;0.010245;0.003068;0.000000;-0.008441;-0.105163;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.010244;0.006136;0.230097;1.090868;-0.195096;Thu Jun  8 13:04:49 2023
0.017962;0.000313;0.030911;0.003068;-0.230097;-0.963620;-0.009526;Thu Jun  8 13:04:49 2023
0.011975;0.000209;-0.010302;0.000000;-0.230097;-0.520426;0.401807;Thu Jun  8 13:04:49 2023
0.011975;0.000209;0.000000;0.003068;0.230097;0.379501;-0.709989;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;-0.030908;0.006136;0.230097;0.503910;-0.872743;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.010302;0.006136;0.000000;0.115968;-0.129524;Thu Jun  8 13:04:49 2023
0.011975;0.000209;0.020603;0.006136;0.000000;0.115603;-0.077312;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.020601;0.003068;-0.230097;-0.396748;0.328781;Thu Jun  8 13:04:49 2023
0.018180;0.000317;0.031273;0.006136;0.230097;0.502812;-0.595898;Thu Jun  8 13:04:49 2023
0.011975;0.000209;-0.010672;0.006136;0.000000;0.114871;-0.207873;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.020600;0.006136;0.000000;0.114505;-0.259268;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.114139;-0.174120;Thu Jun  8 13:04:49 2023
0.018180;0.000317;0.031274;0.006136;0.000000;0.113773;-0.029756;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.031278;0.006136;0.000000;0.113407;-0.304695;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.113041;-0.175218;Thu Jun  8 13:04:49 2023
0.011975;0.000209;0.020606;0.006136;0.000000;0.112676;-0.080226;Thu Jun  8 13:04:49 2023
0.005952;0.000104;-0.010364;0.006136;0.000000;0.112310;-0.214093;Thu Jun  8 13:04:49 2023
0.018070;0.000315;0.020853;0.009204;0.230097;1.211253;-0.074936;Thu Jun  8 13:04:49 2023
0.011904;0.000208;-0.010611;0.006136;-0.230097;-0.256277;0.376356;Thu Jun  8 13:04:49 2023
0.011904;0.000208;0.000000;0.000000;-0.460194;-0.892672;1.027447;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.020486;0.000000;0.000000;-0.116789;-0.201832;Thu Jun  8 13:04:49 2023
0.005952;0.000104;0.010243;0.000000;0.000000;-0.116057;-0.068654;Thu Jun  8 13:04:49 2023
0.018291;0.000319;0.021233;0.000000;0.000000;-0.115325;-0.012184;Thu Jun  8 13:04:49 2023
-0.005988;-0.000105;-0.041783;0.003068;0.230097;0.984716;-0.292952;Thu Jun  8 13:04:49 2023
0.000000;0.000000;0.010305;0.000000;-0.230097;-1.069041;-0.071081;Thu Jun  8 13:04:49 2023
0.005917;0.000103;0.010184;-0.003068;-0.230097;-0.625115;0.521320;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.010185;0.000000;0.230097;0.275543;-0.721914;Thu Jun  8 13:04:49 2023
0.012195;0.000213;0.020992;0.003068;0.230097;0.400684;-0.601484;Thu Jun  8 13:04:49 2023
0.000000;0.000000;-0.020993;0.006136;0.230097;1.112784;-0.217800;Thu Jun  8 13:04:50 2023
0.005988;0.000105;0.010308;0.006136;0.000000;0.157970;-0.082587;Thu Jun  8 13:04:50 2023
0.000000;0.000000;-0.010309;0.000000;-0.460194;-1.452958;0.414607;Thu Jun  8 13:04:50 2023
0.018180;0.000317;0.031300;0.000000;0.000000;0.477853;0.622691;Thu Jun  8 13:04:50 2023
0.018180;0.000317;0.000000;0.003068;0.230097;0.423332;-0.661071;Thu Jun  8 13:04:50 2023
0.000000;0.000000;-0.031302;0.003068;0.000000;0.036488;-0.237583;Thu Jun  8 13:04:50 2023
0.018291;0.000319;0.031491;0.000000;-0.230097;-1.062089;0.038811;Thu Jun  8 13:04:50 2023
0.000000;0.000000;-0.031488;0.003068;0.230097;0.405807;-0.824214;Thu Jun  8 13:04:50 2023
0.000000;0.000000;0.000000;0.006136;0.230097;0.530582;-0.712857;Thu Jun  8 13:04:50 2023
0.006024;0.000105;0.010370;0.009204;0.230097;1.242315;-0.097264;Thu Jun  8 13:04:50 2023
0.024092;0.000420;0.031102;0.006136;-0.230097;-0.812173;0.003613;Thu Jun  8 13:04:50 2023
0.006024;0.000105;-0.031100;0.000000;-0.460194;-1.468287;0.317907;Thu Jun  8 13:04:50 2023
0.005952;0.000104;-0.000123;0.003068;0.230097;0.974142;-0.120799;Thu Jun  8 13:04:50 2023
0.011975;0.000209;0.010367;0.006136;0.230097;0.531314;-0.659269;Thu Jun  8 13:04:50 2023
0.000000;0.000000;-0.020612;0.006136;0.000000;0.143738;-0.230085;Thu Jun  8 13:04:50 2023
0.011904;0.000208;0.020490;0.006136;0.000000;0.143738;-0.049701;Thu Jun  8 13:04:50 2023
0.012048;0.000210;0.000247;0.003068;-0.230097;-0.955571;-0.133618;Thu Jun  8 13:04:50 2023
0.000000;0.000000;-0.020735;0.006136;0.230097;1.098917;-0.230595;Thu Jun  8 13:04:50 2023
0.011975;0.000209;0.020612;0.009204;0.230097;0.655723;-0.636461;Thu Jun  8 13:04:50 2023
0.006024;0.000105;-0.010244;0.006136;-0.230097;-0.244203;0.385131;Thu Jun  8 13:04:50 2023
0.017962;0.000313;0.020547;0.003068;-0.230097;-0.368613;0.542461;Thu Jun  8 13:04:50 2023
