Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 13:15:12 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;0.000000;0.603091;1;0.025973;0.373831;0.011581;-0.089535;0.011581;-0.095624;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;63.500000;86.500000;250.500000;83.500000;0.016041;0.553018;0.919105;1;0.025973;0.338787;0.012389;-0.022062;0.012389;0.081065;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;251.500000;82.500000;0.015788;-0.025391;0.904595;1;0.025973;0.368496;0.014063;0.123283;0.014063;0.167832;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;62.500000;85.500000;251.500000;83.500000;0.010582;-0.522050;0.606282;1;0.025973;0.430004;0.013646;0.057976;0.013646;-0.041815;0;Fri Jun 30 13:15:29 2023
0.006136;0.306796;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;250.500000;83.500000;0.010582;0.000000;0.606282;1;1.133372;1.409343;0.012191;-0.156194;0.012191;-0.145892;0;Fri Jun 30 13:15:29 2023
0.003068;-0.306796;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;251.500000;82.500000;0.015788;0.522048;0.904595;1;-0.968691;-0.633452;0.012663;-0.084073;0.012663;0.047310;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.003068;-0.306796;0.086731;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;-0.527621;0.603091;1;0.528940;0.881517;0.012898;-0.031434;0.012898;0.023521;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.003068;0.000000;0.086701;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.005584;0.606282;1;0.031133;0.392330;0.011785;0.196325;0.011785;-0.111580;0;Fri Jun 30 13:15:29 2023
0.000000;-0.306796;-0.003068;0.000000;0.086670;0.000000;63.500000;84.500000;251.500000;83.500000;0.005319;-0.527658;0.304762;1;-1.076235;-0.643195;0.009964;-0.326725;0.009964;-0.182542;0;Fri Jun 30 13:15:29 2023
0.000000;0.000000;-0.003068;0.000000;0.086639;0.000000;62.500000;84.500000;250.500000;82.500000;0.010638;0.533302;0.609507;1;-0.081541;0.284601;0.009021;-0.090990;0.009021;-0.094532;0;Fri Jun 30 13:15:30 2023
0.003068;0.306796;-0.000000;0.306796;0.086639;0.000000;62.500000;85.500000;250.500000;83.500000;0.010638;0.000000;0.609507;1;0.522921;0.741685;0.009789;0.095939;0.009789;0.076956;0;Fri Jun 30 13:15:30 2023
0.006136;0.306796;-0.000000;0.000000;0.086639;0.000000;61.500000;85.500000;250.500000;83.500000;0.010582;-0.005643;0.606282;1;1.133495;1.267726;0.010179;0.297160;0.010179;0.039079;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;-0.000000;0.000000;0.086639;0.000000;63.500000;84.500000;250.500000;83.500000;0.005348;-0.524788;0.306392;1;0.138831;0.287384;0.009127;-0.204714;0.009127;-0.105401;0;Fri Jun 30 13:15:30 2023
0.003068;-0.306796;-0.003068;-0.306796;0.086609;0.000000;61.500000;85.500000;250.500000;83.500000;0.010582;0.524812;0.606282;1;-0.465601;-0.242941;0.008575;-0.152404;0.008575;-0.055359;0;Fri Jun 30 13:15:30 2023
0.000000;-0.306796;-0.003068;0.000000;0.086578;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;-0.005584;0.603091;1;-1.076143;-0.761036;0.009515;-0.012614;0.009515;0.094190;0;Fri Jun 30 13:15:30 2023
0.000000;0.000000;-0.003068;0.000000;0.086547;0.000000;61.500000;84.500000;250.500000;83.500000;0.005291;-0.524885;0.303149;1;-0.081449;0.268176;0.008752;0.126114;0.008752;-0.076466;0;Fri Jun 30 13:15:30 2023
0.003068;0.306796;-0.000000;0.306796;0.086547;0.000000;63.500000;84.500000;251.500000;83.500000;0.005319;0.002822;0.304762;1;0.523014;0.731880;0.007115;-0.026281;0.007115;-0.164100;0;Fri Jun 30 13:15:30 2023
0.006136;0.306796;-0.000000;0.000000;0.086547;0.000000;62.500000;85.500000;251.500000;83.500000;0.010582;0.527641;0.606282;1;1.133587;1.169578;0.007512;-0.113706;0.007512;0.039749;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;-0.000000;0.000000;0.086547;0.000000;62.500000;85.500000;250.500000;83.500000;0.010638;0.005643;0.609507;1;0.138923;0.189482;0.008983;0.059439;0.008983;0.147481;0;Fri Jun 30 13:15:30 2023
0.003068;-0.306796;-0.003068;-0.306796;0.086517;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;-0.011226;0.603091;1;-0.465509;-0.248165;0.009742;0.306597;0.009742;0.076129;0;Fri Jun 30 13:15:30 2023
0.000000;-0.306796;-0.003068;0.000000;0.086486;0.000000;61.500000;84.500000;251.500000;83.500000;0.005263;-0.527687;0.301554;1;-1.076051;-0.718072;0.008865;-0.170167;0.008865;-0.087954;0;Fri Jun 30 13:15:30 2023
0.000000;0.000000;-0.003068;0.000000;0.086455;0.000000;62.500000;85.500000;249.500000;82.500000;0.016041;1.080676;0.919105;1;-0.081357;0.244389;0.009713;0.049859;0.009713;0.085091;0;Fri Jun 30 13:15:30 2023
0.003068;0.306796;-0.000000;0.306796;0.086455;0.000000;61.500000;84.500000;251.500000;83.500000;0.005263;-1.080706;0.301554;1;0.523106;0.767302;0.010159;-0.334738;0.010159;0.044691;0;Fri Jun 30 13:15:30 2023
0.006136;0.306796;-0.000000;0.000000;0.086455;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;0.527693;0.603091;1;1.133679;1.281518;0.009084;0.373548;0.009084;-0.107816;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;-0.000000;0.000000;0.086455;0.000000;62.500000;85.500000;251.500000;83.500000;0.010582;0.005584;0.606282;1;0.139015;0.247342;0.009782;0.007540;0.009782;0.069974;0;Fri Jun 30 13:15:30 2023
0.003068;-0.306796;-0.000000;0.000000;0.086455;0.000000;62.500000;85.500000;251.500000;83.500000;0.010582;0.000000;0.606282;1;-0.968384;-0.721677;0.010162;-0.099763;0.010162;0.038076;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.003068;-0.306796;0.086424;0.000000;62.500000;85.500000;250.500000;83.500000;0.010638;0.005643;0.609507;1;0.529247;0.789908;0.010374;-0.037120;0.010374;0.021337;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.003068;0.000000;0.086394;0.000000;62.500000;84.500000;251.500000;83.500000;0.005291;-0.536111;0.303149;1;0.031440;0.299920;0.009230;-0.114298;0.009230;-0.114727;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.003068;0.000000;0.086363;0.000000;61.500000;84.500000;251.500000;83.500000;0.005263;-0.002792;0.301554;1;0.031470;0.257904;0.007353;-0.045772;0.007353;-0.188190;0;Fri Jun 30 13:15:30 2023
0.000000;-0.306796;-0.003068;0.000000;0.086332;0.000000;61.500000;84.500000;251.500000;83.500000;0.005263;0.000000;0.301554;1;-1.075898;-0.805698;0.006361;-0.140844;0.006361;-0.099501;0;Fri Jun 30 13:15:30 2023
0.003068;0.306796;-0.000000;0.306796;0.086332;0.000000;62.500000;84.500000;251.500000;83.500000;0.005291;0.002792;0.303149;1;0.523228;0.644227;0.005846;-0.011363;0.005846;-0.051595;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.000000;0.000000;0.086332;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;0.524881;0.603091;1;0.026403;0.128493;0.006825;0.319127;0.006825;0.098172;0;Fri Jun 30 13:15:30 2023
0.006136;0.306796;0.003068;0.306796;0.086363;0.000000;61.500000;85.500000;250.500000;83.500000;0.010582;0.005584;0.606282;1;0.630834;0.656169;0.008596;0.162592;0.008596;0.177494;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;0.003068;0.000000;0.086394;0.000000;62.500000;85.500000;250.500000;82.500000;0.015956;0.538880;0.914217;1;0.133978;0.224362;0.010814;0.170016;0.010814;0.222477;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;0.003068;0.000000;0.086424;0.000000;62.500000;86.500000;250.500000;82.500000;0.021273;0.533132;1.218875;1;0.133947;0.305865;0.014518;0.160352;0.014518;0.371334;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;0.003068;0.000000;0.086455;0.000000;62.500000;85.500000;250.500000;83.500000;0.010638;-1.066361;0.609507;1;0.133917;0.441925;0.015201;-0.205951;0.015201;0.068438;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;0.003068;0.000000;0.086486;0.000000;62.500000;85.500000;251.500000;83.500000;0.010582;-0.005643;0.606282;1;0.133886;0.466976;0.013021;-0.081092;0.013021;-0.218554;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;0.003068;0.000000;0.086517;0.000000;61.500000;85.500000;250.500000;82.500000;0.015872;0.530410;0.909380;1;0.133855;0.386849;0.013119;-0.080627;0.013119;0.009796;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;0.003068;0.000000;0.086547;0.000000;62.500000;85.500000;250.500000;82.500000;0.015956;0.008463;0.914217;1;0.133824;0.390408;0.014446;0.092433;0.014446;0.133075;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;0.003068;0.000000;0.086578;0.000000;61.500000;84.500000;251.500000;83.500000;0.005263;-1.072119;0.301554;1;0.133794;0.439147;0.012624;-0.102324;0.012624;-0.182623;0;Fri Jun 30 13:15:30 2023
0.009204;0.306796;0.003068;0.000000;0.086609;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;0.527683;0.603091;1;1.241162;1.366851;0.010379;-0.004549;0.010379;-0.225171;0;Fri Jun 30 13:15:30 2023
0.006136;-0.306796;0.003068;0.000000;0.086639;0.000000;62.500000;84.500000;250.500000;82.500000;0.010638;0.011227;0.609507;1;-0.860931;-0.705029;0.010475;-0.271790;0.010475;0.009677;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;-0.000000;-0.306796;0.086639;0.000000;61.500000;85.500000;250.500000;82.500000;0.015872;0.524774;0.909380;1;0.636669;0.796118;0.011795;0.318977;0.011795;0.132329;0;Fri Jun 30 13:15:30 2023
0.003068;-0.306796;-0.000000;0.000000;0.086639;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;-0.536006;0.603091;1;-0.968568;-0.647888;0.012461;0.161542;0.012461;0.066835;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.003068;-0.306796;0.086609;0.000000;63.500000;85.500000;250.500000;82.500000;0.016041;0.553004;0.919105;1;0.529063;0.874236;0.012852;0.151336;0.012852;0.039140;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.000000;0.306796;0.086609;0.000000;62.500000;85.500000;251.500000;83.500000;0.010582;-0.547410;0.606282;1;-0.471712;-0.112194;0.013070;-0.447770;0.013070;0.021882;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.000000;0.000000;0.086609;0.000000;62.500000;85.500000;251.500000;82.500000;0.015872;0.530407;0.909380;1;0.026126;0.393664;0.013144;0.101486;0.013144;0.007453;0;Fri Jun 30 13:15:30 2023
0.006136;0.306796;-0.000000;0.000000;0.086609;0.000000;61.500000;85.500000;250.500000;83.500000;0.010582;-0.530394;0.606282;1;1.133525;1.391059;0.013183;0.047680;0.013183;0.003914;0;Fri Jun 30 13:15:30 2023
0.006136;0.000000;-0.000000;0.000000;0.086609;0.000000;63.500000;84.500000;250.500000;83.500000;0.005348;-0.524798;0.306392;1;0.138861;0.397830;0.010706;-0.102324;0.010706;-0.248451;0;Fri Jun 30 13:15:30 2023
0.003068;-0.306796;-0.003068;-0.306796;0.086578;0.000000;61.500000;84.500000;250.500000;82.500000;0.010582;0.524798;0.606282;1;-0.465570;-0.184921;0.009404;-0.150133;0.009404;-0.130487;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;-0.306796;0.086517;0.000000;62.500000;84.500000;251.500000;83.500000;0.005291;-0.530466;0.303149;1;0.534253;0.767082;0.008707;-0.311927;0.008707;-0.069878;0;Fri Jun 30 13:15:30 2023
0.000000;-0.306796;-0.006136;0.000000;0.086455;0.000000;62.500000;84.500000;250.500000;82.500000;0.010638;0.536113;0.609507;1;-1.070922;-0.750968;0.008355;0.403999;0.008355;-0.035360;0;Fri Jun 30 13:15:30 2023
0.000000;0.000000;-0.006136;0.000000;0.086394;0.000000;62.500000;83.500000;251.500000;83.500000;0.000000;-1.066620;0.000000;1;-0.076197;0.230798;0.006913;-0.176046;0.006913;-0.144513;0;Fri Jun 30 13:15:30 2023
0.003068;0.306796;-0.006136;0.000000;0.086332;0.000000;62.500000;84.500000;251.500000;83.500000;0.005291;0.530493;0.303149;1;1.031263;1.172561;0.004887;-0.104713;0.004887;-0.203168;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.086271;0.000000;61.500000;84.500000;251.500000;82.500000;0.010526;0.524886;0.603091;1;0.036661;0.103499;0.006322;-0.058880;0.006322;0.143843;0;Fri Jun 30 13:15:30 2023
0.000000;-0.306796;-0.006136;0.000000;0.086210;0.000000;61.500000;84.500000;251.500000;82.500000;0.010526;0.000000;0.603091;1;-1.070677;-0.838387;0.008318;0.359369;0.008318;0.200155;0;Fri Jun 30 13:15:30 2023
0.000000;0.000000;-0.006136;0.000000;0.086148;0.000000;61.500000;84.500000;251.500000;82.500000;0.010526;0.000000;0.603091;1;-0.075952;0.229693;0.009366;0.351323;0.009366;0.105122;0;Fri Jun 30 13:15:30 2023
0.003068;0.306796;-0.006136;0.000000;0.086087;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.005584;0.606282;1;1.031509;1.262943;0.009930;-0.226140;0.009930;0.056535;0;Fri Jun 30 13:15:30 2023
0.003068;0.000000;-0.006136;0.000000;0.086026;0.000000;62.500000;84.500000;249.500000;81.500000;0.016041;0.547427;0.919105;1;0.036906;0.289060;0.011536;-0.147383;0.011536;0.160977;0;Fri Jun 30 13:15:30 2023
