Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 15:02:08 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;systemTime
0.003068;0.000000;0.024544;0.000000;0.147630;0.000000;47.500000;98.500000;234.500000;98.500000;0.000000;0.000000;0.000000;1;-0.075682;0.818451;0.039701;0.201981;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.024544;0.000000;0.147794;0.000000;47.500000;98.500000;234.500000;98.500000;0.000000;0.000000;0.000000;1;-0.075846;0.466261;0.031761;0.057618;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.024544;0.000000;0.147958;0.000000;48.500000;97.500000;233.500000;98.500000;-0.005405;-0.812374;-0.309704;1;-0.076009;-0.001943;-0.137066;-0.065853;0;Mon Jun 26 15:02:22 2023
0.000000;-0.460194;0.024544;0.000000;0.148121;0.000000;48.500000;97.500000;234.500000;98.500000;-0.005376;0.004368;-0.308039;1;-1.680904;-0.601035;-0.108780;-0.171919;0;Mon Jun 26 15:02:22 2023
0.000000;0.000000;0.027612;0.460194;0.148305;0.000000;48.500000;96.500000;234.500000;98.500000;-0.010752;-0.807980;-0.616060;1;-0.940947;-1.695884;-0.248620;-0.267156;0;Mon Jun 26 15:02:22 2023
0.003068;0.460194;0.027612;0.000000;0.148489;0.000000;48.500000;97.500000;234.500000;98.500000;-0.005376;0.807980;-0.308039;1;1.410356;-1.455623;-0.037300;-0.328861;0;Mon Jun 26 15:02:22 2023
0.006136;0.460194;0.030680;0.460194;0.148694;0.000000;48.500000;97.500000;233.500000;99.500000;-0.010810;-0.816708;-0.619390;1;0.771031;-2.210191;-0.193181;-0.325290;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.030680;0.000000;0.148898;0.000000;48.500000;98.500000;234.500000;98.500000;0.000000;1.624740;0.000000;1;0.025588;-1.651743;0.170403;-0.243488;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.030680;0.000000;0.149103;0.000000;48.500000;97.500000;234.500000;98.500000;-0.005376;-0.808021;-0.308039;1;0.025384;-0.989499;-0.025282;-0.091334;0;Mon Jun 26 15:02:22 2023
0.006136;0.000000;0.030680;0.000000;0.149307;0.000000;47.500000;99.500000;234.500000;98.500000;0.005348;1.611664;0.306392;1;0.025179;-0.693961;0.302107;0.095548;0;Mon Jun 26 15:02:22 2023
