Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 12:21:13 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.006136;0.000000;0.024544;0.000000;0.081086;0.000000;61.500000;87.500000;252.500000;86.500000;0.005236;-0.005551;0.299975;1;0.103597;0.195285;0.007780;-0.171143;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.081332;0.000000;63.500000;87.500000;251.500000;86.500000;0.005319;0.008371;0.304762;1;0.103352;0.163779;0.007148;-0.332025;0;Fri Jun 30 12:21:27 2023
0.009204;0.306796;0.024544;0.000000;0.081577;0.000000;61.500000;88.500000;252.500000;86.500000;0.010471;0.516184;0.599934;1;1.210505;0.163475;0.007337;-0.183863;0;Fri Jun 30 12:21:27 2023
0.006136;-0.306796;0.024544;0.000000;0.081823;0.000000;62.500000;88.500000;250.500000;86.500000;0.010638;0.016740;0.609507;1;-0.891803;0.146987;0.008150;0.108322;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.021476;-0.306796;0.082037;0.000000;62.500000;87.500000;252.500000;86.500000;0.005263;-0.538519;0.301554;1;0.605582;0.679574;0.008099;0.255449;0;Fri Jun 30 12:21:27 2023
0.003068;-0.306796;0.021476;0.000000;0.082252;0.000000;62.500000;87.500000;252.500000;86.500000;0.005263;0.000000;0.301554;1;-0.999869;0.205933;0.007383;0.120256;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.018408;-0.306796;0.082436;0.000000;63.500000;86.500000;252.500000;86.500000;0.000000;-0.527331;0.000000;1;0.497547;0.656101;0.006183;-0.177757;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.021476;0.306796;0.082651;0.000000;62.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;-0.503442;-0.388990;0.004621;-0.374325;0;Fri Jun 30 12:21:27 2023
0.006136;0.306796;0.021476;0.000000;0.082866;0.000000;62.500000;86.500000;251.500000;86.500000;0.000000;0.000000;0.000000;1;1.101580;0.066228;0.003454;-0.330280;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.021476;0.000000;0.083080;0.000000;62.500000;87.500000;252.500000;86.500000;0.005263;0.527339;0.301554;1;0.106701;0.019337;0.003246;-0.086833;0;Fri Jun 30 12:21:27 2023
0.003068;-0.306796;0.018408;-0.306796;0.083264;0.000000;62.500000;87.500000;251.500000;86.500000;0.005291;0.002790;0.303149;1;-0.497945;0.503261;0.003759;0.154101;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.018408;0.000000;0.083449;0.000000;63.500000;86.500000;251.500000;86.500000;0.000000;-0.530129;0.000000;1;-0.001304;0.024091;0.003478;0.221959;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.018408;0.000000;0.083633;0.000000;62.500000;86.500000;251.500000;86.500000;0.000000;0.000000;0.000000;1;-0.001488;0.013571;0.002599;0.085235;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.015340;-0.306796;0.083786;0.000000;62.500000;86.500000;251.500000;86.500000;0.000000;0.000000;0.000000;1;0.501295;0.484073;0.001943;-0.124734;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.015340;0.000000;0.083939;0.000000;62.500000;86.500000;251.500000;86.500000;0.000000;0.000000;0.000000;1;0.003304;-0.038045;0.001452;-0.223138;0;Fri Jun 30 12:21:27 2023
0.000000;-0.306796;0.015340;0.000000;0.084246;0.000000;62.500000;86.500000;251.500000;86.500000;0.000000;0.000000;0.000000;1;-1.104402;-0.069861;0.001085;-0.138068;0;Fri Jun 30 12:21:27 2023
