Starting new run: Tue Jun 13 13:40:20 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;Kx;KxCam;systemTime
0.000000;0.000000;-0.006136;0.000000;0.013407;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;-0.084609;-0.084609;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013346;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;-0.084061;-0.084061;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013284;0.000000;37.500000;95.500000;231.500000;94.500000;0.005155;0.697397;0.295336;-0.083512;2.493553;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013223;0.000000;37.500000;95.500000;231.500000;94.500000;0.005155;0.000000;0.295336;-0.082963;0.120790;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013162;0.000000;37.500000;96.500000;231.500000;96.500000;0.000000;-0.697369;0.000000;-0.082414;-2.455631;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013100;0.000000;37.500000;96.500000;230.500000;96.500000;0.000000;0.000000;0.000000;-0.081865;-0.081865;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013039;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;-0.081317;-0.081317;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.012977;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;-0.080768;-0.080768;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.012916;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;-0.080219;-0.080219;Tue Jun 13 13:40:35 2023
-0.003068;-0.306796;-0.006136;0.000000;0.012855;0.000000;37.500000;96.500000;230.500000;96.500000;0.000000;0.000000;0.000000;-1.245000;-0.079670;Tue Jun 13 13:40:35 2023
0.000000;0.306796;-0.003068;0.306796;0.012824;0.000000;37.500000;96.500000;230.500000;96.500000;0.000000;0.000000;0.000000;0.304915;-0.739143;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.000000;0.306796;0.012824;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;-0.756796;-0.756796;Tue Jun 13 13:40:35 2023
0.003068;0.306796;0.003068;0.306796;0.012855;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;0.390606;-0.774724;Tue Jun 13 13:40:35 2023
0.006136;0.306796;0.006136;0.306796;0.012916;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;0.493675;-0.792926;Tue Jun 13 13:40:35 2023
0.009204;0.306796;0.009204;0.306796;0.013008;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;0.596470;-0.811403;Tue Jun 13 13:40:35 2023
0.009204;0.000000;0.009204;0.000000;0.013100;0.000000;39.500000;97.500000;231.500000;96.500000;0.005208;0.704804;0.298413;0.193683;2.434262;Tue Jun 13 13:40:35 2023
0.009204;0.000000;0.009204;0.000000;0.013192;0.000000;38.500000;98.500000;231.500000;96.500000;0.010362;0.697461;0.593717;0.192859;2.612181;Tue Jun 13 13:40:35 2023
0.009204;0.000000;0.009204;0.000000;0.013284;0.000000;38.500000;98.500000;231.500000;96.500000;0.010362;0.000000;0.593717;0.192036;0.237827;Tue Jun 13 13:40:35 2023
0.006136;-0.306796;0.006136;-0.306796;0.013346;0.000000;38.500000;98.500000;231.500000;97.500000;0.005181;-0.701094;0.296867;-0.314095;-1.693666;Tue Jun 13 13:40:35 2023
0.006136;0.000000;0.006136;0.000000;0.013407;0.000000;38.500000;98.500000;231.500000;97.500000;0.005181;0.000000;0.296867;0.087320;0.049586;Tue Jun 13 13:40:35 2023
