Starting new run: Thu Jun  8 16:18:51 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
-0.003356;-0.000059;-0.267405;0.003068;-0.306796;-1.327565;-1.310927;Thu Jun  8 16:19:11 2023
-0.003333;-0.000058;0.001784;0.003068;0.000000;0.722441;0.582982;Thu Jun  8 16:19:11 2023
-0.003333;-0.000058;0.000000;0.000000;-0.306796;-1.451791;-0.180952;Thu Jun  8 16:19:11 2023
-0.006689;-0.000117;-0.267673;0.000000;0.000000;-0.177945;-1.294593;Thu Jun  8 16:19:11 2023
-0.006667;-0.000116;0.001779;0.003068;0.306796;1.240032;-0.175749;Thu Jun  8 16:19:11 2023
-0.006667;-0.000116;0.000000;0.003068;0.000000;-0.033266;-0.182862;Thu Jun  8 16:19:11 2023
-0.006711;-0.000117;-0.003573;0.003068;0.000000;-0.032992;-0.197456;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.536213;0.000000;-0.306796;-0.673985;2.825514;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.156669;-0.156669;Thu Jun  8 16:19:11 2023
-0.003367;-0.000059;-0.269220;0.000000;0.000000;-0.156120;-1.276466;Thu Jun  8 16:19:11 2023
-0.006689;-0.000117;-0.265754;0.000000;0.000000;-0.155572;-1.264253;Thu Jun  8 16:19:11 2023
-0.010000;-0.000175;-0.264868;0.000000;0.000000;-0.155023;-1.262742;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;0.533003;0.000000;0.000000;-0.154474;2.055385;Thu Jun  8 16:19:11 2023
-0.003356;-0.000059;-0.000899;0.000000;0.000000;-0.153925;-0.160408;Thu Jun  8 16:19:11 2023
-0.006711;-0.000117;-0.268822;0.000000;0.000000;-0.153376;-1.274811;Thu Jun  8 16:19:11 2023
-0.006689;-0.000117;0.001799;0.000000;0.000000;-0.152827;-0.150844;Thu Jun  8 16:19:11 2023
-0.006689;-0.000117;0.000000;0.000000;0.000000;-0.152279;-0.157763;Thu Jun  8 16:19:11 2023
-0.003356;-0.000059;0.267305;0.000000;0.000000;-0.151730;0.955154;Thu Jun  8 16:19:11 2023
-0.003344;-0.000059;0.000000;0.003068;0.306796;1.266521;-0.153932;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;0.000901;0.000000;-0.306796;-0.647771;0.626797;Thu Jun  8 16:19:11 2023
-0.003356;-0.000059;-0.000901;-0.003068;-0.306796;-1.547882;-0.136672;Thu Jun  8 16:19:11 2023
-0.003356;-0.000059;0.000000;-0.003068;0.000000;-0.273487;-0.132108;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;0.000000;0.000000;0.306796;0.368605;-0.907719;Thu Jun  8 16:19:12 2023
-0.010033;-0.000175;-0.536604;0.003068;0.306796;1.270088;-2.383389;Thu Jun  8 16:19:12 2023
-0.010033;-0.000175;0.000000;0.003068;0.000000;-0.002935;-0.155291;Thu Jun  8 16:19:12 2023
-0.003333;-0.000058;0.538583;0.000000;-0.306796;-1.420088;2.086518;Thu Jun  8 16:19:12 2023
-0.006667;-0.000116;-0.268092;0.000000;0.000000;-0.145967;-1.264335;Thu Jun  8 16:19:12 2023
-0.006667;-0.000116;0.000000;0.003068;0.306796;1.272284;-0.150885;Thu Jun  8 16:19:12 2023
-0.010033;-0.000175;-0.270912;0.003068;0.000000;-0.777174;-2.054139;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.269263;0.003068;0.000000;0.756339;1.724488;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.000000;0.000000;-0.306796;-1.417619;-0.149531;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.000000;0.000000;0.000000;-0.143498;-0.148982;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.000000;0.003068;0.306796;0.498319;-0.924867;Thu Jun  8 16:19:12 2023
-0.013422;-0.000234;-0.542686;0.003068;0.000000;-0.018174;-2.426106;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.543285;0.003068;0.000000;-0.017899;2.087769;Thu Jun  8 16:19:12 2023
-0.006711;-0.000117;-0.001812;0.003068;0.000000;-0.017625;-0.174780;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;0.270905;0.003068;0.000000;-0.017350;0.960350;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;0.000000;0.003068;0.000000;-0.017076;-0.163957;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;0.000000;0.003068;0.000000;-0.016802;-0.163683;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.271184;0.003068;0.000000;-0.016527;0.965081;Thu Jun  8 16:19:12 2023
-0.006711;-0.000117;-0.542655;0.000000;-0.306796;-1.433955;-2.418554;Thu Jun  8 16:19:12 2023
-0.006711;-0.000117;0.000000;0.003068;0.306796;0.481160;-0.942045;Thu Jun  8 16:19:12 2023
-0.006711;-0.000117;0.000000;0.006136;0.306796;0.605661;-0.961674;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.001816;0.006136;0.000000;0.088619;-0.197586;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.000000;0.006136;0.000000;0.088345;-0.205399;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.541465;0.006136;0.000000;0.088070;2.047539;Thu Jun  8 16:19:12 2023
0.006689;0.000117;0.541756;0.006136;0.000000;0.087796;2.053957;Thu Jun  8 16:19:12 2023
0.006689;0.000117;0.000000;0.006136;0.000000;0.087522;-0.195254;Thu Jun  8 16:19:12 2023
0.000000;0.000000;-0.542028;0.006136;0.000000;0.087247;-2.451077;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.086973;-0.201287;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.086698;-0.201561;Thu Jun  8 16:19:12 2023
0.003344;0.000058;0.271217;0.006136;0.000000;0.086424;0.926783;Thu Jun  8 16:19:12 2023
0.003344;0.000058;0.000000;0.006136;0.000000;0.086149;-0.199368;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;-0.542717;0.006136;0.000000;0.085875;-2.458053;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.006136;0.000000;0.085601;-0.205401;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;0.000000;0.006136;0.000000;0.085326;-0.205676;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;-0.271604;0.006136;0.000000;0.085052;-1.336174;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;0.000000;0.003068;-0.306796;-1.332925;-0.208967;Thu Jun  8 16:19:12 2023
