Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Wed Jun 21 13:59:39 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.006136;0.000000;0.003068;-0.230097;0.247482;0.000000;40.500000;93.500000;231.500000;94.500000;-0.005236;-1.577156;-0.299975;1;0.346268;0.314196;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;0.003068;-0.230097;0.247482;0.000000;41.500000;93.500000;231.500000;94.500000;-0.005263;-0.004139;-0.301554;1;0.346268;0.314196;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;0.003068;0.000000;0.247523;0.000000;39.500000;94.500000;231.500000;94.500000;0.000000;0.790644;0.000000;1;-0.027151;-0.446019;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;0.003068;0.000000;0.247523;0.000000;40.500000;93.500000;231.500000;94.500000;-0.005236;-0.786505;-0.299975;1;-0.027151;-0.446019;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;0.003068;0.000000;0.247564;0.000000;40.500000;93.500000;232.500000;93.500000;0.000000;0.786529;0.000000;1;-0.027192;-0.445048;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;0.003068;0.000000;0.247564;0.000000;39.500000;94.500000;231.500000;94.500000;0.000000;0.000000;0.000000;1;-0.027192;-0.445048;0;Wed Jun 21 13:59:51 2023
0.003068;-0.230097;-0.000000;-0.230097;0.247564;0.000000;40.500000;94.500000;231.500000;94.500000;0.000000;0.000000;0.000000;1;-0.507448;-0.620183;0;Wed Jun 21 13:59:51 2023
0.003068;-0.230097;-0.000000;-0.230097;0.247564;0.000000;41.500000;94.500000;230.500000;95.500000;-0.005291;-0.794864;-0.303149;1;-0.507448;-0.620183;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;-0.000000;0.000000;0.247564;0.000000;39.500000;93.500000;230.500000;94.500000;-0.005236;0.008323;-0.299975;1;-0.134829;-0.441985;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;-0.000000;0.000000;0.247564;0.000000;40.500000;95.500000;231.500000;94.500000;0.005236;1.573069;0.299975;1;-0.134829;-0.441985;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;0.003068;0.230097;0.247605;0.000000;41.500000;93.500000;230.500000;94.500000;-0.005291;-1.581383;-0.303149;1;0.345386;0.312301;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;0.003068;0.230097;0.247605;0.000000;40.500000;93.500000;230.500000;94.500000;-0.005263;0.004183;-0.301554;1;0.345386;0.312301;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;0.003068;0.000000;0.247646;0.000000;39.500000;94.500000;231.500000;94.500000;0.000000;0.790683;0.000000;1;-0.027274;-0.446142;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;0.003068;0.000000;0.247646;0.000000;41.500000;93.500000;230.500000;94.500000;-0.005291;-0.794844;-0.303149;1;-0.027274;-0.446142;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.000000;-0.230097;0.247646;0.000000;39.500000;94.500000;231.500000;93.500000;0.005208;1.577288;0.298413;1;0.351203;-0.068688;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.000000;-0.230097;0.247646;0.000000;40.500000;94.500000;231.500000;94.500000;0.000000;-0.782445;0.000000;1;0.351203;-0.068688;0;Wed Jun 21 13:59:51 2023
0.003068;-0.230097;-0.000000;0.000000;0.247646;0.000000;40.500000;93.500000;231.500000;94.500000;-0.005236;-0.786540;-0.299975;1;-0.880909;-0.993644;0;Wed Jun 21 13:59:51 2023
0.003068;-0.230097;-0.000000;0.000000;0.247646;0.000000;41.500000;93.500000;231.500000;94.500000;-0.005263;-0.004140;-0.301554;1;-0.880909;-0.993644;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;-0.000000;0.000000;0.247646;0.000000;39.500000;94.500000;231.500000;94.500000;0.000000;0.790662;0.000000;1;-0.134911;-0.441044;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;-0.000000;0.000000;0.247646;0.000000;40.500000;94.500000;230.500000;94.500000;0.000000;0.000000;0.000000;1;-0.134911;-0.441044;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;0.003068;0.230097;0.247687;0.000000;41.500000;93.500000;231.500000;94.500000;-0.005263;-0.790643;-0.301554;1;0.345304;0.119834;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;0.003068;0.230097;0.247687;0.000000;39.500000;94.500000;231.500000;94.500000;0.000000;0.790639;0.000000;1;0.345304;0.119834;0;Wed Jun 21 13:59:51 2023
0.009204;0.230097;0.003068;0.000000;0.247728;0.000000;39.500000;94.500000;231.500000;93.500000;0.005208;0.782393;0.298413;1;0.831377;0.493172;0;Wed Jun 21 13:59:51 2023
0.009204;0.230097;0.003068;0.000000;0.247728;0.000000;39.500000;93.500000;230.500000;94.500000;-0.005236;-1.568886;-0.299975;1;0.831377;0.493172;0;Wed Jun 21 13:59:51 2023
0.009204;0.000000;0.003068;0.000000;0.247769;0.000000;39.500000;93.500000;231.500000;93.500000;0.000000;0.786496;0.000000;1;0.085338;-0.445252;0;Wed Jun 21 13:59:51 2023
0.009204;0.000000;0.003068;0.000000;0.247769;0.000000;40.500000;94.500000;231.500000;94.500000;0.000000;0.000000;0.000000;1;0.085338;-0.445252;0;Wed Jun 21 13:59:51 2023
0.003068;-0.460194;-0.000000;-0.230097;0.247769;0.000000;40.500000;94.500000;231.500000;94.500000;0.000000;0.000000;0.000000;1;-1.253651;-1.366386;0;Wed Jun 21 13:59:51 2023
0.003068;-0.460194;-0.000000;-0.230097;0.247769;0.000000;40.500000;93.500000;231.500000;94.500000;-0.005236;-0.786506;-0.299975;1;-1.253651;-1.366386;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;-0.003068;-0.230097;0.247728;0.000000;40.500000;93.500000;230.500000;94.500000;-0.005263;-0.004140;-0.301554;1;0.243484;-0.061636;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;-0.003068;-0.230097;0.247728;0.000000;39.500000;93.500000;231.500000;93.500000;0.000000;0.790655;0.000000;1;0.243484;-0.061636;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;-0.000000;0.230097;0.247728;0.000000;40.500000;94.500000;231.500000;94.500000;0.000000;0.000000;0.000000;1;0.350362;0.124892;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;-0.000000;0.230097;0.247728;0.000000;40.500000;93.500000;230.500000;93.500000;0.000000;0.000000;0.000000;1;0.350362;0.124892;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.000000;0.000000;0.247728;0.000000;40.500000;94.500000;230.500000;94.500000;0.000000;0.000000;0.000000;1;-0.022258;-0.247728;0;Wed Jun 21 13:59:51 2023
