Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 13:18:06 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;y0;y1;y2;x0;x1;x2;x3;systemTime
0.006136;0.000000;-0.042951;-0.230097;0.112533;0.000000;48.500000;89.500000;234.500000;88.500000;0.005376;0.806573;0.308039;1;0.557693;0.332223;0.232329;0.068471;1;0.068471;0.019923;-0.046769;0.806573;0.806571;-0.806607;0.000000;Mon Jun 26 13:18:18 2023
0.006136;0.000000;-0.042951;-0.230097;0.112533;0.000000;47.500000;88.500000;234.500000;88.500000;0.000000;-0.806574;0.000000;1;0.557693;0.332223;0.024549;0.142331;1;0.142331;0.068471;0.019923;-0.806574;0.806573;0.806571;-0.806607;Mon Jun 26 13:18:18 2023
0.000000;-0.460194;-0.049087;-0.460194;0.111878;0.000000;47.500000;87.500000;234.500000;88.500000;-0.005348;-0.802243;-0.306392;1;-0.775543;-0.775543;-0.140810;0.175126;1;0.175126;0.142331;0.068471;-0.802243;-0.806574;0.806573;0.806571;Mon Jun 26 13:18:18 2023
0.000000;-0.460194;-0.049087;-0.460194;0.111878;0.000000;47.500000;87.500000;234.500000;88.500000;-0.005348;0.000000;-0.306392;1;-0.775543;-0.775543;-0.112648;0.086142;1;0.086142;0.175126;0.142331;0.000000;-0.802243;-0.806574;0.806573;Mon Jun 26 13:18:18 2023
-0.003068;-0.230097;-0.055223;-0.460194;0.111142;0.000000;48.500000;87.500000;234.500000;88.500000;-0.005376;-0.004313;-0.308039;1;-0.131348;-0.215113;-0.090981;-0.074204;1;-0.074204;0.086142;0.175126;-0.004313;0.000000;-0.802243;-0.806574;Mon Jun 26 13:18:18 2023
-0.003068;-0.230097;-0.055223;-0.460194;0.111142;0.000000;47.500000;86.500000;234.500000;88.500000;-0.010695;-0.797871;-0.612766;1;-0.131348;-0.215113;-0.232359;-0.212990;1;-0.212990;-0.074204;0.086142;-0.797871;-0.004313;0.000000;-0.802243;Mon Jun 26 13:18:18 2023
-0.003068;0.000000;-0.055223;0.000000;0.110406;0.000000;47.500000;86.500000;234.500000;87.500000;-0.005348;0.802238;-0.306392;1;-0.131371;-0.411625;-0.025440;-0.292169;1;-0.292169;-0.212990;-0.074204;0.802238;-0.797871;-0.004313;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;0.000000;-0.055223;0.000000;0.110406;0.000000;48.500000;86.500000;234.500000;87.500000;-0.005376;-0.004313;-0.308039;1;-0.131371;-0.411625;-0.021214;-0.282826;1;-0.282826;-0.292169;-0.212990;-0.004313;0.802238;-0.797871;-0.004313;Mon Jun 26 13:18:18 2023
0.000000;0.230097;-0.058291;-0.230097;0.109628;0.000000;48.500000;86.500000;235.500000;87.500000;-0.005348;0.004313;-0.306392;1;1.106616;0.909060;-0.016109;-0.182436;1;-0.182436;-0.282826;-0.292169;0.004313;-0.004313;0.802238;-0.797871;Mon Jun 26 13:18:18 2023
0.000000;0.230097;-0.058291;-0.230097;0.109628;0.000000;47.500000;85.500000;234.500000;87.500000;-0.010695;-0.802268;-0.612766;1;1.106616;0.909060;-0.173341;-0.067785;1;-0.067785;-0.182436;-0.282826;-0.802268;0.004313;-0.004313;0.802238;Mon Jun 26 13:18:18 2023
0.003068;0.230097;-0.058291;0.000000;0.108851;0.000000;47.500000;86.500000;234.500000;86.500000;0.000000;1.604551;0.000000;1;0.846750;0.341026;0.182238;0.003483;1;0.003483;-0.067785;-0.182436;1.604551;-0.802268;0.004313;-0.004313;Mon Jun 26 13:18:18 2023
0.003068;0.230097;-0.058291;0.000000;0.108851;0.000000;48.500000;86.500000;234.500000;87.500000;-0.005376;-0.806594;-0.308039;1;0.846750;0.341026;-0.015529;0.064620;1;0.064620;0.003483;-0.067785;-0.806594;1.604551;-0.802268;0.004313;Mon Jun 26 13:18:18 2023
0.000000;-0.230097;-0.061359;-0.230097;0.108033;0.000000;48.500000;85.500000;235.500000;86.500000;-0.005348;0.004313;-0.306392;1;-0.378686;-0.576242;-0.011560;0.119647;1;0.119647;0.064620;0.003483;0.004313;-0.806594;1.604551;-0.802268;Mon Jun 26 13:18:18 2023
0.000000;-0.230097;-0.061359;-0.230097;0.108033;0.000000;48.500000;85.500000;235.500000;85.500000;0.000000;0.802297;0.000000;1;-0.378686;-0.576242;0.151211;0.135108;1;0.135108;0.119647;0.064620;0.802297;0.004313;-0.806594;1.604551;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.064427;-0.230097;0.107174;0.000000;48.500000;84.500000;234.500000;86.500000;-0.010752;-1.613171;-0.616060;1;0.373270;0.373270;-0.201665;0.114232;1;0.114232;0.135108;0.119647;-1.613171;0.802297;0.004313;-0.806594;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.067495;-0.230097;0.106274;0.000000;47.500000;84.500000;234.500000;86.500000;-0.010695;0.008622;-0.612766;1;0.379268;-0.013721;-0.159608;0.030706;1;0.030706;0.114232;0.135108;0.008622;-1.613171;0.802297;0.004313;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.067495;-0.230097;0.106274;0.000000;47.500000;85.500000;234.500000;86.500000;-0.005348;0.802129;-0.306392;1;0.379268;-0.013721;0.032740;-0.101595;1;-0.101595;0.030706;0.114232;0.802129;0.008622;-1.613171;0.802297;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.067495;-0.230097;0.106274;0.000000;47.500000;85.500000;235.500000;84.500000;0.005319;1.600327;0.304762;1;0.379268;-0.013721;0.346257;-0.139571;1;-0.139571;-0.101595;0.030706;1.600327;0.802129;0.008622;-1.613171;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.067495;0.000000;0.105374;0.000000;48.500000;86.500000;234.500000;85.500000;0.005376;0.008581;0.308039;1;0.006789;0.202244;0.278722;0.013837;1;0.013837;-0.139571;-0.101595;0.008581;1.600327;0.802129;0.008622;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.067495;0.000000;0.105374;0.000000;48.500000;84.500000;234.500000;85.500000;-0.005376;-1.613223;-0.308039;1;0.006789;0.202244;-0.099667;0.233880;1;0.233880;0.013837;-0.139571;-1.613223;0.008581;1.600327;0.802129;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.070563;-0.230097;0.104433;0.000000;47.500000;85.500000;235.500000;85.500000;0.000000;0.806613;0.000000;1;0.386207;0.188650;0.081589;0.312880;1;0.312880;0.233880;0.013837;0.806613;-1.613223;0.008581;1.600327;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.070563;-0.230097;0.104433;0.000000;48.500000;85.500000;234.500000;85.500000;0.000000;0.000000;0.000000;1;0.386207;0.188650;0.065271;0.234217;1;0.234217;0.312880;0.233880;0.000000;0.806613;-1.613223;0.008581;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.073631;-0.230097;0.103452;0.000000;48.500000;84.500000;235.500000;84.500000;0.000000;0.000000;0.000000;1;0.392287;0.392287;0.052217;0.121758;1;0.121758;0.234217;0.312880;0.000000;0.000000;0.806613;-1.613223;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.073631;-0.230097;0.103452;0.000000;48.500000;84.500000;235.500000;84.500000;0.000000;0.000000;0.000000;0;0.392287;0.392287;0.041773;0.038850;1;0.038850;0.121758;0.234217;0.000000;0.000000;0.000000;0.806613;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.076699;-0.230097;0.102429;0.000000;48.500000;85.500000;235.500000;83.500000;0.010695;1.604471;0.612766;1;0.398408;0.398408;0.354313;0.018525;1;0.018525;0.038850;0.121758;1.604471;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.076699;-0.230097;0.102429;0.000000;48.500000;85.500000;235.500000;83.500000;0.010695;0.000000;0.612766;0;0.398408;0.398408;0.283450;0.107633;1;0.107633;0.018525;0.038850;0.000000;1.604471;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;-0.230097;-0.079767;-0.230097;0.101365;0.000000;49.500000;83.500000;235.500000;83.500000;0.000000;-1.604477;0.000000;1;-0.454163;0.051561;-0.094135;0.236406;1;0.236406;0.107633;0.018525;-1.604477;0.000000;1.604471;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;-0.230097;-0.079767;-0.230097;0.101365;0.000000;49.500000;83.500000;235.500000;83.500000;0.000000;0.000000;0.000000;0;-0.454163;0.051561;-0.075308;0.235825;1;0.235825;0.236406;0.107633;0.000000;-1.604477;0.000000;1.604471;Mon Jun 26 13:18:18 2023
-0.006136;-0.230097;-0.082835;-0.230097;0.100261;0.000000;47.500000;82.500000;234.500000;84.500000;-0.010695;-1.604506;-0.612766;1;-0.560695;-0.335225;-0.381148;0.049176;1;0.049176;0.235825;0.236406;-1.604506;0.000000;-1.604477;0.000000;Mon Jun 26 13:18:18 2023
-0.006136;-0.230097;-0.082835;-0.230097;0.100261;0.000000;47.500000;82.500000;234.500000;84.500000;-0.010695;0.000000;-0.612766;0;-0.560695;-0.335225;-0.304918;-0.242829;1;-0.242829;0.049176;0.235825;0.000000;-1.604506;0.000000;-1.604477;Mon Jun 26 13:18:18 2023
-0.006136;0.000000;-0.085903;-0.230097;0.099116;0.000000;47.500000;82.500000;234.500000;84.500000;-0.010695;0.000000;-0.612766;0;0.191546;0.024027;-0.243935;-0.507091;1;-0.507091;-0.242829;0.049176;0.000000;0.000000;-1.604506;0.000000;Mon Jun 26 13:18:18 2023
-0.006136;0.000000;-0.085903;-0.230097;0.099116;0.000000;47.500000;82.500000;234.500000;84.500000;-0.010695;0.000000;-0.612766;0;0.191546;0.024027;-0.195148;-0.620604;1;-0.620604;-0.507091;-0.242829;0.000000;0.000000;0.000000;-1.604506;Mon Jun 26 13:18:18 2023
-0.006136;0.000000;-0.088971;-0.230097;0.097929;0.000000;48.500000;82.500000;234.500000;83.500000;-0.005376;0.797923;-0.308039;1;0.197831;0.030312;0.003466;-0.545513;1;-0.545513;-0.620604;-0.507091;0.797923;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.006136;0.000000;-0.088971;-0.230097;0.097929;0.000000;48.500000;82.500000;234.500000;83.500000;-0.005376;0.000000;-0.308039;0;0.197831;0.030312;0.002773;-0.323685;1;-0.323685;-0.545513;-0.620604;0.000000;0.797923;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.009204;-0.230097;-0.092039;-0.230097;0.096702;0.000000;48.500000;82.500000;234.500000;83.500000;-0.005376;0.000000;-0.308039;0;-0.654576;-0.513928;0.002219;-0.053661;1;-0.053661;-0.323685;-0.545513;0.000000;0.000000;0.797923;0.000000;Mon Jun 26 13:18:18 2023
-0.009204;-0.230097;-0.092039;-0.230097;0.096702;0.000000;48.500000;82.500000;235.500000;82.500000;0.000000;0.806622;0.000000;1;-0.654576;-0.513928;0.163099;0.165778;1;0.165778;-0.053661;-0.323685;0.806622;0.000000;0.000000;0.797923;Mon Jun 26 13:18:18 2023
-0.006136;0.230097;-0.092039;0.000000;0.095475;0.000000;48.500000;82.500000;235.500000;82.500000;0.000000;0.000000;0.000000;0;0.578003;0.803473;0.130479;0.309028;1;0.309028;0.165778;-0.053661;0.000000;0.806622;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.006136;0.230097;-0.092039;0.000000;0.095475;0.000000;48.500000;82.500000;235.500000;82.500000;0.000000;0.000000;0.000000;0;0.578003;0.803473;0.104383;0.376667;1;0.376667;0.309028;0.165778;0.000000;0.000000;0.806622;0.000000;Mon Jun 26 13:18:18 2023
-0.006136;0.000000;-0.092039;0.000000;0.094248;0.000000;48.500000;82.500000;235.500000;82.500000;0.000000;0.000000;0.000000;0;-0.166768;0.058702;0.083507;0.358087;1;0.358087;0.376667;0.309028;0.000000;0.000000;0.000000;0.806622;Mon Jun 26 13:18:18 2023
-0.006136;0.000000;-0.092039;0.000000;0.094248;0.000000;48.500000;82.500000;235.500000;84.500000;-0.010695;-1.604572;-0.612766;1;-0.166768;0.058702;-0.254109;0.241572;1;0.241572;0.358087;0.376667;-1.604572;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.009204;-0.230097;-0.092039;0.000000;0.093021;0.000000;48.500000;82.500000;235.500000;84.500000;-0.010695;0.000000;-0.612766;0;-1.024273;-1.079058;-0.203287;0.019208;1;0.019208;0.241572;0.358087;0.000000;-1.604572;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.009204;-0.230097;-0.092039;0.000000;0.093021;0.000000;48.500000;82.500000;235.500000;84.500000;-0.010695;0.000000;-0.612766;0;-1.024273;-1.079058;-0.162630;-0.239493;1;-0.239493;0.019208;0.241572;0.000000;0.000000;-1.604572;0.000000;Mon Jun 26 13:18:18 2023
-0.009204;0.000000;-0.092039;0.000000;0.091793;0.000000;48.500000;82.500000;235.500000;84.500000;-0.010695;0.000000;-0.612766;0;-0.277048;-0.331833;-0.130104;-0.406091;1;-0.406091;-0.239493;0.019208;0.000000;0.000000;0.000000;-1.604572;Mon Jun 26 13:18:18 2023
-0.009204;0.000000;-0.092039;0.000000;0.091793;0.000000;48.500000;82.500000;235.500000;84.500000;-0.010695;0.000000;-0.612766;0;-0.277048;-0.331833;-0.104083;-0.426082;1;-0.426082;-0.406091;-0.239493;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;0.460194;-0.088971;0.230097;0.090607;0.000000;49.500000;82.500000;234.500000;83.500000;-0.005405;0.793603;-0.309704;1;1.063127;0.782873;0.075454;-0.321778;1;-0.321778;-0.426082;-0.406091;0.793603;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;0.460194;-0.088971;0.230097;0.090607;0.000000;49.500000;82.500000;235.500000;83.500000;-0.005376;0.004360;-0.308039;1;1.063127;0.782873;0.061235;-0.132079;1;-0.132079;-0.321778;-0.426082;0.004360;0.793603;0.000000;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.230097;-0.088971;0.000000;0.089421;0.000000;49.500000;82.500000;235.500000;83.500000;-0.005376;0.000000;-0.308039;0;0.804429;0.606872;0.048988;0.073008;1;0.073008;-0.132079;-0.321778;0.000000;0.004360;0.793603;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.230097;-0.088971;0.000000;0.089421;0.000000;49.500000;82.500000;235.500000;83.500000;-0.005376;0.000000;-0.308039;0;0.804429;0.606872;0.039191;0.209845;1;0.209845;0.073008;-0.132079;0.000000;0.000000;0.004360;0.793603;Mon Jun 26 13:18:18 2023
-0.003068;-0.230097;-0.088971;0.000000;0.088235;0.000000;49.500000;82.500000;235.500000;83.500000;-0.005376;0.000000;-0.308039;0;-0.799116;-0.883937;0.031353;0.246313;1;0.246313;0.209845;0.073008;0.000000;0.000000;0.000000;0.004360;Mon Jun 26 13:18:18 2023
-0.003068;-0.230097;-0.088971;0.000000;0.088235;0.000000;49.500000;82.500000;235.500000;83.500000;-0.005376;0.000000;-0.308039;0;-0.799116;-0.883937;0.025082;0.205590;1;0.205590;0.246313;0.209845;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;0.000000;-0.088971;0.000000;0.087048;0.000000;49.500000;82.500000;235.500000;83.500000;-0.005376;0.000000;-0.308039;0;-0.051931;-0.136753;0.020066;0.128832;1;0.128832;0.205590;0.246313;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;0.000000;-0.085903;0.230097;0.085903;0.000000;48.500000;82.500000;234.500000;82.500000;0.000000;0.806554;0.000000;1;-0.429263;-0.514085;0.177363;0.066650;1;0.066650;0.128832;0.205590;0.806554;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;0.000000;-0.085903;0.230097;0.085903;0.000000;48.500000;82.500000;234.500000;82.500000;0.000000;0.000000;0.000000;0;-0.429263;-0.514085;0.141891;0.065879;1;0.065879;0.066650;0.128832;0.000000;0.806554;0.000000;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.230097;-0.085903;0.000000;0.084758;0.000000;48.500000;82.500000;234.500000;82.500000;0.000000;0.000000;0.000000;0;0.803994;0.803994;0.113512;0.116731;1;0.116731;0.065879;0.066650;0.000000;0.000000;0.806554;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.230097;-0.085903;0.000000;0.084758;0.000000;49.500000;83.500000;234.500000;83.500000;0.000000;0.000000;0.000000;1;0.803994;0.803994;0.090810;0.160652;1;0.160652;0.116731;0.065879;0.000000;0.000000;0.000000;0.806554;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.082835;0.230097;0.083653;0.000000;49.500000;83.500000;234.500000;83.500000;0.000000;0.000000;0.000000;1;-0.319377;-0.319377;0.072648;0.162988;1;0.162988;0.160652;0.116731;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.082835;0.230097;0.083653;0.000000;49.500000;83.500000;234.500000;83.500000;0.000000;0.000000;0.000000;0;-0.319377;-0.319377;0.058118;0.129286;1;0.129286;0.162988;0.160652;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.082835;0.000000;0.082549;0.000000;47.500000;83.500000;234.500000;84.500000;-0.005348;-0.802279;-0.306392;1;0.055107;0.055107;-0.113961;0.064901;1;0.064901;0.129286;0.162988;-0.802279;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.082835;0.000000;0.082549;0.000000;47.500000;83.500000;234.500000;84.500000;-0.005348;0.000000;-0.306392;0;0.055107;0.055107;-0.091169;-0.036943;1;-0.036943;0.064901;0.129286;0.000000;-0.802279;0.000000;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.079767;0.230097;0.081485;0.000000;48.500000;84.500000;234.500000;83.500000;0.005376;1.608851;0.308039;1;-0.322307;-0.124750;0.248835;-0.120281;1;-0.120281;-0.036943;0.064901;1.608851;0.000000;-0.802279;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.079767;0.230097;0.081485;0.000000;48.500000;84.500000;234.500000;83.500000;0.005376;0.000000;0.308039;0;-0.322307;-0.124750;0.199068;-0.077106;1;-0.077106;-0.120281;-0.036943;0.000000;1.608851;0.000000;-0.802279;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.079767;0.000000;0.080421;0.000000;48.500000;84.500000;234.500000;83.500000;0.005376;0.000000;0.308039;0;0.052135;0.249692;0.159255;0.083661;1;0.083661;-0.077106;-0.120281;0.000000;0.000000;1.608851;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.079767;0.000000;0.080421;0.000000;48.500000;84.500000;234.500000;83.500000;0.005376;0.000000;0.308039;0;0.052135;0.249692;0.127404;0.234122;1;0.234122;0.083661;-0.077106;0.000000;0.000000;0.000000;1.608851;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.079767;0.000000;0.079358;0.000000;47.500000;83.500000;234.500000;84.500000;-0.005348;-1.608927;-0.306392;1;0.053199;0.250756;-0.219863;0.262527;1;0.262527;0.234122;0.083661;-1.608927;0.000000;0.000000;0.000000;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.079767;0.000000;0.079358;0.000000;47.500000;83.500000;234.500000;84.500000;-0.005348;0.000000;-0.306392;1;0.053199;0.250756;-0.175890;0.121006;1;0.121006;0.262527;0.234122;0.000000;-1.608927;0.000000;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;-0.230097;-0.079767;0.000000;0.078294;0.000000;48.500000;84.500000;234.500000;84.500000;0.000000;0.802310;0.000000;1;-0.804470;-0.888236;0.019750;-0.105306;1;-0.105306;0.121006;0.262527;0.802310;0.000000;-1.608927;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;-0.230097;-0.079767;0.000000;0.078294;0.000000;49.500000;83.500000;234.500000;83.500000;0.000000;0.000000;0.000000;1;-0.804470;-0.888236;0.015800;-0.241024;1;-0.241024;-0.105306;0.121006;0.000000;0.802310;0.000000;-1.608927;Mon Jun 26 13:18:18 2023
-0.006136;-0.230097;-0.079767;0.000000;0.077231;0.000000;47.500000;83.500000;235.500000;85.500000;-0.010638;-1.596038;-0.609507;1;-0.916142;-0.690672;-0.306568;-0.251307;1;-0.251307;-0.241024;-0.105306;-1.596038;0.000000;0.802310;0.000000;Mon Jun 26 13:18:18 2023
-0.006136;-0.230097;-0.079767;0.000000;0.077231;0.000000;49.500000;84.500000;235.500000;84.500000;0.000000;1.596033;0.000000;1;-0.916142;-0.690672;0.073952;-0.229733;1;-0.229733;-0.251307;-0.241024;1.596033;-1.596038;0.000000;0.802310;Mon Jun 26 13:18:18 2023
-0.003068;0.230097;-0.076699;0.230097;0.076208;0.000000;49.500000;83.500000;235.500000;83.500000;0.000000;0.000000;0.000000;1;0.311135;0.423870;0.059162;-0.174089;1;-0.174089;-0.229733;-0.251307;0.000000;1.596033;-1.596038;0.000000;Mon Jun 26 13:18:18 2023
-0.003068;0.230097;-0.076699;0.230097;0.076208;0.000000;49.500000;83.500000;234.500000;84.500000;-0.005405;-0.811003;-0.309704;1;0.311135;0.423870;-0.114871;-0.061436;1;-0.061436;-0.174089;-0.229733;-0.811003;0.000000;1.596033;-1.596038;Mon Jun 26 13:18:18 2023
0.000000;0.230097;-0.070563;0.460194;0.075267;0.000000;48.500000;85.500000;234.500000;84.500000;0.005376;1.617562;0.308039;1;0.041235;-0.157389;0.231616;0.048042;1;0.048042;-0.061436;-0.174089;1.617562;-0.811003;0.000000;1.596033;Mon Jun 26 13:18:18 2023
0.000000;0.230097;-0.070563;0.460194;0.075267;0.000000;47.500000;85.500000;234.500000;85.500000;0.000000;-0.806639;0.000000;1;0.041235;-0.157389;0.023965;0.138009;1;0.138009;0.048042;-0.061436;-0.806639;1.617562;-0.811003;0.000000;Mon Jun 26 13:18:18 2023
0.003068;0.230097;-0.067495;0.230097;0.074367;0.000000;47.500000;85.500000;234.500000;85.500000;0.000000;0.000000;0.000000;1;0.523150;0.410415;0.019172;0.198335;1;0.198335;0.138009;0.048042;0.000000;-0.806639;1.617562;-0.811003;Mon Jun 26 13:18:18 2023
0.003068;0.230097;-0.067495;0.230097;0.074367;0.000000;48.500000;86.500000;234.500000;85.500000;0.005376;0.806620;0.308039;1;0.523150;0.410415;0.176661;0.199257;1;0.199257;0.198335;0.138009;0.806620;0.000000;-0.806639;1.617562;Mon Jun 26 13:18:18 2023
0.003068;0.000000;-0.064427;0.230097;0.073508;0.000000;48.500000;85.500000;234.500000;85.500000;0.000000;-0.806593;0.000000;1;-0.227087;-0.142265;-0.019989;0.169062;1;0.169062;0.199257;0.198335;-0.806593;0.806620;0.000000;-0.806639;Mon Jun 26 13:18:18 2023
0.003068;0.000000;-0.064427;0.230097;0.073508;0.000000;47.500000;85.500000;234.500000;85.500000;0.000000;0.000000;0.000000;1;-0.227087;-0.142265;-0.015992;0.117006;1;0.117006;0.169062;0.199257;0.000000;-0.806593;0.806620;0.000000;Mon Jun 26 13:18:18 2023
0.003068;0.000000;-0.064427;0.000000;0.072649;0.000000;48.500000;85.500000;235.500000;86.500000;-0.005348;-0.802284;-0.306392;1;0.147151;0.034416;-0.173250;0.017642;1;0.017642;0.117006;0.169062;-0.802284;0.000000;-0.806593;0.806620;Mon Jun 26 13:18:18 2023
0.003068;0.000000;-0.064427;0.000000;0.072649;0.000000;48.500000;85.500000;234.500000;85.500000;0.000000;0.802300;0.000000;1;0.147151;0.034416;0.021860;-0.103983;1;-0.103983;0.017642;0.117006;0.802300;-0.802284;0.000000;-0.806593;Mon Jun 26 13:18:18 2023
0.000000;-0.230097;-0.064427;0.000000;0.071790;0.000000;48.500000;86.500000;234.500000;86.500000;0.000000;0.000000;0.000000;1;-0.710723;-0.710723;0.017488;-0.171338;1;-0.171338;-0.103983;0.017642;0.000000;0.802300;-0.802284;0.000000;Mon Jun 26 13:18:18 2023
0.000000;-0.230097;-0.064427;0.000000;0.071790;0.000000;48.500000;85.500000;234.500000;86.500000;-0.005376;-0.806599;-0.308039;1;-0.710723;-0.710723;-0.147329;-0.159203;1;-0.159203;-0.171338;-0.103983;-0.806599;0.000000;0.802300;-0.802284;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.061359;0.230097;0.070972;0.000000;48.500000;85.500000;235.500000;87.500000;-0.010695;-0.797920;-0.612766;1;-0.342384;-0.539941;-0.277448;-0.150159;1;-0.150159;-0.159203;-0.171338;-0.797920;-0.806599;0.000000;0.802300;Mon Jun 26 13:18:18 2023
0.000000;0.000000;-0.061359;0.230097;0.070972;0.000000;48.500000;85.500000;235.500000;85.500000;0.000000;1.604573;0.000000;1;-0.342384;-0.539941;0.098957;-0.181690;1;-0.181690;-0.150159;-0.159203;1.604573;-0.797920;-0.806599;0.000000;Mon Jun 26 13:18:18 2023
0.003068;0.230097;-0.058291;0.230097;0.070195;0.000000;48.500000;85.500000;235.500000;85.500000;0.000000;0.000000;0.000000;1;0.512028;0.399293;0.079165;-0.157223;1;-0.157223;-0.181690;-0.150159;0.000000;1.604573;-0.797920;-0.806599;Mon Jun 26 13:18:18 2023
0.003068;0.230097;-0.058291;0.230097;0.070195;0.000000;47.500000;86.500000;234.500000;86.500000;0.000000;0.000000;0.000000;1;0.512028;0.399293;0.063332;-0.030866;1;-0.030866;-0.157223;-0.181690;0.000000;0.000000;1.604573;-0.797920;Mon Jun 26 13:18:18 2023
0.003068;0.000000;-0.055223;0.230097;0.069459;0.000000;48.500000;86.500000;234.500000;87.500000;-0.005376;-0.806631;-0.308039;1;-0.238332;-0.351067;-0.110661;0.095571;1;0.095571;-0.030866;-0.157223;-0.806631;0.000000;0.000000;1.604573;Mon Jun 26 13:18:18 2023
0.003068;0.000000;-0.055223;0.230097;0.069459;0.000000;48.500000;86.500000;234.500000;86.500000;0.000000;0.806655;0.000000;1;-0.238332;-0.351067;0.072803;0.131792;1;0.131792;0.095571;-0.030866;0.806655;-0.806631;0.000000;0.000000;Mon Jun 26 13:18:18 2023
0.006136;0.230097;-0.049087;0.460194;0.068804;0.000000;48.500000;87.500000;234.500000;86.500000;0.005376;0.806649;0.308039;1;0.237480;0.012010;0.219572;0.124921;1;0.124921;0.131792;0.095571;0.806649;0.806655;-0.806631;0.000000;Mon Jun 26 13:18:18 2023
0.006136;0.230097;-0.049087;0.460194;0.068804;0.000000;48.500000;87.500000;234.500000;87.500000;0.000000;-0.806644;0.000000;1;0.237480;0.012010;0.014329;0.148945;1;0.148945;0.124921;0.131792;-0.806644;0.806649;0.806655;-0.806631;Mon Jun 26 13:18:18 2023
0.009204;0.230097;-0.046019;0.230097;0.068191;0.000000;46.500000;86.500000;234.500000;87.500000;-0.005319;-0.798062;-0.304762;1;0.719109;0.380904;-0.148149;0.151181;1;0.151181;0.148945;0.124921;-0.798062;-0.806644;0.806649;0.806655;Mon Jun 26 13:18:18 2023
0.009204;0.230097;-0.046019;0.230097;0.068191;0.000000;47.500000;87.500000;234.500000;87.500000;0.000000;0.798068;0.000000;1;0.719109;0.380904;0.041094;0.066542;1;0.066542;0.151181;0.148945;0.798068;-0.798062;-0.806644;0.806649;Mon Jun 26 13:18:18 2023
0.009204;0.000000;-0.042951;0.230097;0.067618;0.000000;48.500000;88.500000;235.500000;88.500000;0.000000;0.000000;0.000000;1;-0.031415;-0.369620;0.032875;-0.034897;1;-0.034897;0.066542;0.151181;0.000000;0.798068;-0.798062;-0.806644;Mon Jun 26 13:18:18 2023
