Starting new run: Thu Jun  8 12:54:22 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
0.005952;0.000104;-0.000122;0.000000;-0.230097;-0.540878;0.418675;Thu Jun  8 12:54:35 2023
0.011904;0.000208;0.010123;0.003068;0.230097;0.946006;-0.101518;Thu Jun  8 12:54:35 2023
0.000000;0.000000;-0.020248;0.003068;0.000000;-0.009173;-0.237356;Thu Jun  8 12:54:35 2023
0.018070;0.000315;0.030737;0.003068;0.000000;-0.009173;-0.010888;Thu Jun  8 12:54:35 2023
0.000000;0.000000;-0.030737;0.000000;-0.230097;-0.521158;0.306425;Thu Jun  8 12:54:35 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.133216;-0.133216;Thu Jun  8 12:54:35 2023
0.000000;0.000000;0.000000;0.003068;0.230097;0.379135;-0.720174;Thu Jun  8 12:54:35 2023
0.011975;0.000209;0.020367;0.003068;0.000000;-0.008441;-0.058204;Thu Jun  8 12:54:35 2023
0.011975;0.000209;0.000000;0.003068;0.000000;-0.008441;-0.142752;Thu Jun  8 12:54:35 2023
0.000000;0.000000;-0.020365;0.003068;0.000000;-0.008441;-0.237109;Thu Jun  8 12:54:36 2023
0.000000;0.000000;0.000000;0.003068;0.000000;-0.008441;-0.152571;Thu Jun  8 12:54:36 2023
0.017855;0.000312;0.030362;0.003068;0.000000;-0.008441;-0.011892;Thu Jun  8 12:54:36 2023
0.000000;0.000000;-0.030361;0.006136;0.230097;1.090868;-0.278603;Thu Jun  8 12:54:36 2023
0.000000;0.000000;0.000000;0.003068;-0.230097;-0.376296;0.434753;Thu Jun  8 12:54:36 2023
0.005988;0.000105;0.010181;0.000000;-0.230097;-0.500340;0.502012;Thu Jun  8 12:54:36 2023
0.000000;0.000000;-0.010180;-0.003068;-0.230097;-0.624017;0.433031;Thu Jun  8 12:54:36 2023
0.000000;0.000000;0.000000;0.000000;0.230097;0.276641;-0.678538;Thu Jun  8 12:54:36 2023
-0.005988;-0.000105;-0.010179;0.000000;0.000000;-0.110203;-0.157369;Thu Jun  8 12:54:36 2023
0.000000;0.000000;0.010179;0.003068;0.230097;0.402514;-0.654539;Thu Jun  8 12:54:36 2023
0.006024;0.000105;0.010240;0.003068;0.000000;0.015304;-0.081377;Thu Jun  8 12:54:36 2023
