Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Sat Jul  1 17:36:31 2023
Qube Frequency: 100.000000, Cam framerate: 100.000000
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.009204;0.000000;-0.015340;0.000000;0.198835;0.000000;57.500000;101.500000;244.500000;101.500000;0.000000;-1.069478;0.000000;1;0.164862;0.033324;0.005624;0.002692;0.005624;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.198681;0.000000;55.500000;102.500000;244.500000;100.500000;0.010582;1.058162;0.606282;1;0.165016;0.027661;0.005466;0.004495;0.005466;0.000000;0;Sat Jul  1 17:36:40 2023
0.012272;0.306796;-0.015340;0.000000;0.198528;0.000000;57.500000;102.500000;243.500000;101.500000;0.005376;-0.520532;0.308039;1;1.272568;1.066323;0.006659;0.002221;0.006659;0.000000;0;Sat Jul  1 17:36:40 2023
0.012272;0.000000;-0.015340;0.000000;0.198374;0.000000;57.500000;102.500000;243.500000;100.500000;0.010752;0.537598;0.616060;1;0.278057;0.096328;0.007326;0.005690;0.007326;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;-0.306796;-0.018408;-0.306796;0.198190;0.000000;56.500000;102.500000;244.500000;100.500000;0.010638;-0.011438;0.609507;1;-0.326221;-0.336440;0.008926;0.006830;0.008926;0.000000;0;Sat Jul  1 17:36:40 2023
0.006136;-0.306796;-0.021476;-0.306796;0.197976;0.000000;56.500000;101.500000;243.500000;100.500000;0.005348;-0.529035;0.306392;1;-0.433643;-0.347406;0.008483;0.004458;0.008483;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;-0.306796;-0.024544;-0.306796;0.197730;0.000000;56.500000;99.500000;244.500000;101.500000;-0.010638;-1.598544;-0.609507;1;-0.541034;-0.653769;0.003199;-0.003615;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;-0.306796;0.197454;0.000000;56.500000;99.500000;244.500000;99.500000;0.000000;1.063790;0.000000;1;0.459004;0.346269;-0.000845;-0.003504;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;0.000000;0.197178;0.000000;57.500000;99.500000;244.500000;100.500000;-0.005348;-0.534754;-0.306392;1;-0.038558;-0.151293;-0.001713;-0.003915;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;0.000000;0.196902;0.000000;57.500000;100.500000;244.500000;100.500000;0.000000;0.534754;0.000000;1;-0.038282;-0.151017;-0.002169;0.001230;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;0.000000;0.196626;0.000000;56.500000;99.500000;243.500000;100.500000;-0.005348;-0.534754;-0.306392;1;-0.038006;-0.150741;-0.002409;-0.000800;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;0.000000;0.196350;0.000000;57.500000;98.500000;244.500000;99.500000;-0.005348;0.000000;-0.306392;1;-0.037729;-0.150464;-0.003804;-0.003824;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;0.000000;0.196073;0.000000;57.500000;98.500000;244.500000;100.500000;-0.010695;-0.534724;-0.612766;1;-0.037453;-0.363549;-0.005806;-0.006839;-0.005806;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;0.000000;0.195797;0.000000;56.500000;99.500000;244.500000;99.500000;0.000000;1.069478;0.000000;1;-0.037177;-0.355265;-0.005588;-0.001797;-0.005588;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;0.000000;0.195521;0.000000;57.500000;100.500000;243.500000;99.500000;0.005376;0.537629;0.308039;1;-0.036901;-0.149636;-0.001659;0.002845;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;0.000000;0.195245;0.000000;57.500000;100.500000;244.500000;99.500000;0.005348;-0.002875;0.306392;1;-0.036625;-0.149360;0.001675;0.004585;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;0.000000;-0.027612;0.000000;0.194969;0.000000;57.500000;100.500000;243.500000;99.500000;0.005376;0.002875;0.308039;1;-0.036349;-0.149084;0.003425;0.003453;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.006136;0.306796;-0.027612;0.000000;0.194693;0.000000;57.500000;98.500000;244.500000;99.500000;-0.005348;-1.072383;-0.306392;1;1.071326;0.845856;0.001806;-0.002065;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.006136;0.000000;-0.027612;0.000000;0.194417;0.000000;55.500000;99.500000;244.500000;99.500000;0.000000;0.534754;0.000000;1;0.076938;-0.148532;-0.000321;-0.001704;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.003068;-0.306796;-0.030680;-0.306796;0.194110;0.000000;56.500000;98.500000;244.500000;99.500000;-0.005319;-0.531910;-0.304762;1;-0.527217;-0.639952;-0.001431;-0.002792;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.000000;-0.306796;-0.033748;-0.306796;0.193772;0.000000;56.500000;98.500000;244.500000;99.500000;-0.005319;0.000000;-0.304762;1;-0.634516;-0.634516;-0.003277;-0.001938;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.000000;0.000000;-0.033748;0.000000;0.193435;0.000000;56.500000;98.500000;244.500000;99.500000;-0.005319;0.000000;-0.304762;1;-0.137353;-0.293403;-0.004247;-0.002900;-0.004247;0.000000;0;Sat Jul  1 17:36:40 2023
0.000000;0.000000;-0.033748;0.000000;0.193098;0.000000;56.500000;98.500000;243.500000;99.500000;-0.005348;-0.002844;-0.306392;1;-0.137016;-0.312023;-0.004763;-0.003780;-0.004763;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.192760;0.000000;57.500000;98.500000;243.500000;99.500000;-0.005376;-0.002875;-0.308039;1;-0.136678;-0.322141;-0.005047;-0.003279;-0.005047;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.192423;0.000000;57.500000;97.500000;244.500000;99.500000;-0.010695;-0.531849;-0.612766;1;-0.136341;-0.373942;-0.006466;-0.004480;-0.006466;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.192085;0.000000;56.500000;98.500000;244.500000;99.500000;-0.005319;0.537568;-0.304762;1;-0.136003;-0.400488;-0.007198;-0.003745;-0.007198;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.191748;0.000000;56.500000;99.500000;243.500000;99.500000;0.000000;0.531910;0.000000;1;-0.135666;-0.320974;-0.005043;-0.002030;-0.005043;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.191410;0.000000;57.500000;98.500000;244.500000;99.500000;-0.005348;-0.534754;-0.306392;1;-0.135328;-0.135328;-0.003918;-0.001591;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.191073;0.000000;56.500000;98.500000;244.500000;99.500000;-0.005319;0.002844;-0.304762;1;-0.134991;-0.303656;-0.004590;-0.001463;-0.004590;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.190735;0.000000;57.500000;99.500000;244.500000;99.500000;0.000000;0.531910;0.000000;1;-0.134653;-0.134653;-0.003673;-0.001730;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.190398;0.000000;57.500000;97.500000;244.500000;99.500000;-0.010695;-1.069478;-0.612766;1;-0.134316;-0.298505;-0.004468;-0.005215;-0.004468;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.190060;0.000000;56.500000;99.500000;244.500000;99.500000;0.000000;1.069478;0.000000;1;-0.133978;-0.313506;-0.004886;-0.001155;-0.004886;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.189723;0.000000;55.500000;98.500000;244.500000;99.500000;-0.005291;-0.529096;-0.303149;1;-0.133641;-0.133641;-0.003822;-0.002256;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.189385;0.000000;56.500000;97.500000;244.500000;99.500000;-0.010638;-0.534694;-0.609507;1;-0.133304;-0.346019;-0.005789;-0.004178;-0.005789;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.000000;-0.033748;0.000000;0.189048;0.000000;57.500000;97.500000;243.500000;100.500000;-0.016128;-0.548974;-0.924045;1;-0.132966;-0.478173;-0.009394;-0.008505;-0.009394;0.000000;0;Sat Jul  1 17:36:41 2023
-0.003068;-0.306796;-0.033748;0.000000;0.188710;0.000000;56.500000;98.500000;243.500000;99.500000;-0.005348;1.078009;-0.306392;1;-1.240027;-1.495933;-0.010032;-0.006642;-0.010032;0.000000;0;Sat Jul  1 17:36:41 2023
-0.003068;0.000000;-0.033748;0.000000;0.188373;0.000000;57.500000;99.500000;244.500000;100.500000;-0.005348;0.000000;-0.306392;1;-0.245026;-0.419200;-0.007808;-0.003584;-0.007808;0.000000;0;Sat Jul  1 17:36:41 2023
0.000000;0.306796;-0.030680;0.306796;0.188066;0.000000;57.500000;99.500000;242.500000;100.500000;-0.005405;-0.005781;-0.309704;1;0.359743;0.115256;-0.006653;-0.000320;-0.006653;0.000000;0;Sat Jul  1 17:36:41 2023
0.003068;0.306796;-0.027612;0.306796;0.187790;0.000000;57.500000;100.500000;243.500000;99.500000;0.005376;1.078165;0.308039;1;0.467656;0.354921;-0.003501;0.001961;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.003068;0.000000;-0.024544;0.306796;0.187544;0.000000;57.500000;99.500000;244.500000;100.500000;-0.005348;-1.072383;-0.306392;1;-0.531861;-0.644596;-0.001832;-0.002764;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.306796;-0.021476;0.306796;0.187330;0.000000;57.500000;100.500000;243.500000;100.500000;0.000000;0.534754;0.000000;1;0.570654;0.345184;-0.002232;-0.000722;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.021476;0.000000;0.187115;0.000000;58.500000;100.500000;243.500000;100.500000;0.000000;0.000000;0.000000;1;0.074043;-0.151427;-0.001172;0.000023;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.018408;0.306796;0.186931;0.000000;57.500000;99.500000;244.500000;100.500000;-0.005348;-0.534754;-0.306392;1;-0.428709;-0.654179;-0.001885;-0.001432;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.018408;0.000000;0.186747;0.000000;57.500000;100.500000;244.500000;101.500000;-0.005348;0.000000;-0.306392;1;0.069313;-0.156157;-0.003529;-0.003069;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.306796;-0.018408;0.000000;0.186563;0.000000;56.500000;102.500000;244.500000;100.500000;0.010638;1.598544;0.609507;1;1.176896;0.838691;-0.000598;0.001746;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.000000;-0.018408;0.000000;0.186379;0.000000;57.500000;100.500000;243.500000;101.500000;-0.005376;-1.601419;-0.308039;1;0.182416;-0.155789;0.000935;0.000122;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;-0.306796;-0.018408;0.000000;0.186195;0.000000;57.500000;102.500000;244.500000;101.500000;0.005348;1.072383;0.306392;1;-0.924798;-1.150268;0.000484;0.004001;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.003068;-0.306796;-0.018408;0.000000;0.186011;0.000000;56.500000;101.500000;243.500000;101.500000;0.000000;-0.534754;0.000000;1;-1.037349;-1.150084;0.001524;-0.000705;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.003068;0.000000;-0.018408;0.000000;0.185826;0.000000;57.500000;100.500000;243.500000;101.500000;-0.005376;-0.537629;-0.308039;1;-0.042501;-0.155236;-0.000476;-0.003202;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.003068;0.000000;-0.015340;0.306796;0.185673;0.000000;57.500000;101.500000;243.500000;101.500000;0.000000;0.537629;0.000000;1;-0.545284;-0.658019;-0.001526;-0.000718;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.613592;-0.012272;0.306796;0.185550;0.000000;57.500000;102.500000;244.500000;101.500000;0.005348;0.534754;0.306392;1;1.664538;1.326333;0.000468;0.002304;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.012272;0.306796;-0.009204;0.306796;0.185458;0.000000;56.500000;103.500000;244.500000;101.500000;0.010638;0.529035;0.609507;1;0.777602;0.475141;0.004041;0.005596;0.004041;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;-0.306796;-0.009204;0.000000;0.185366;0.000000;57.500000;102.500000;243.500000;101.500000;0.005376;-0.526160;0.308039;1;-0.826530;-0.947055;0.005924;0.004717;0.005924;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;-0.306796;-0.012272;-0.306796;0.185244;0.000000;57.500000;101.500000;243.500000;102.500000;-0.005376;-1.075258;-0.308039;1;-0.436206;-0.661676;0.003111;-0.000574;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.012272;0.000000;0.185121;0.000000;56.500000;103.500000;244.500000;102.500000;0.005319;1.069539;0.304762;1;0.060743;-0.164727;0.001620;-0.000360;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.009204;0.306796;0.185029;0.000000;56.500000;101.500000;244.500000;102.500000;-0.005319;-1.063820;-0.304762;1;-0.442102;-0.667572;0.000851;-0.003017;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.009204;0.000000;0.184937;0.000000;57.500000;101.500000;243.500000;102.500000;-0.005376;-0.005719;-0.308039;1;0.055828;-0.169642;-0.002092;-0.001060;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.306796;-0.006136;0.306796;0.184875;0.000000;56.500000;101.500000;243.500000;102.500000;-0.005348;0.002875;-0.306392;1;0.660352;0.322147;-0.003645;-0.002535;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.000000;-0.006136;0.000000;0.184814;0.000000;56.500000;103.500000;244.500000;102.500000;0.005319;1.066664;0.304762;1;0.163588;-0.174617;-0.001921;-0.000379;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.000000;-0.006136;0.000000;0.184753;0.000000;58.500000;103.500000;243.500000;102.500000;0.005405;0.008625;0.309704;1;0.163649;-0.174556;0.001537;0.002479;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.000000;-0.006136;0.000000;0.184691;0.000000;57.500000;102.500000;243.500000;103.500000;-0.005376;-1.078165;-0.308039;1;0.163710;-0.174495;0.000814;0.001423;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.000000;-0.006136;0.000000;0.184630;0.000000;57.500000;104.500000;243.500000;102.500000;0.010752;1.612857;0.616060;1;0.163772;-0.174433;0.001704;0.003825;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.000000;-0.006136;0.000000;0.184569;0.000000;56.500000;102.500000;244.500000;102.500000;0.000000;-1.075227;0.000000;1;0.163833;-0.174372;0.003447;-0.000902;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.000000;-0.006136;0.000000;0.184507;0.000000;56.500000;104.500000;244.500000;102.500000;0.010638;1.063790;0.609507;1;0.163894;-0.014979;0.004336;0.004835;0.004336;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.000000;-0.006136;0.000000;0.184446;0.000000;56.500000;102.500000;243.500000;103.500000;-0.005348;-1.598544;-0.306392;1;0.163956;-0.174249;0.003533;0.000978;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;-0.306796;-0.006136;0.000000;0.184384;0.000000;56.500000;103.500000;243.500000;102.500000;0.005348;1.069509;0.306392;1;-0.943382;-1.168852;0.001856;0.001907;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.006136;0.000000;0.184323;0.000000;56.500000;104.500000;243.500000;102.500000;0.010695;0.534724;0.612766;1;0.051344;0.001630;0.004783;0.002367;0.004783;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.306796;-0.003068;0.306796;0.184292;0.000000;57.500000;103.500000;244.500000;103.500000;0.000000;-1.069478;0.000000;1;0.655837;0.503235;0.005051;0.002313;0.005051;0.000000;0;Sat Jul  1 17:36:41 2023
0.012272;0.306796;-0.003068;0.000000;0.184262;0.000000;57.500000;104.500000;244.500000;102.500000;0.010695;1.069478;0.612766;1;1.266440;1.006275;0.005192;0.006616;0.005192;0.000000;0;Sat Jul  1 17:36:41 2023
0.012272;0.000000;-0.003068;0.000000;0.184231;0.000000;56.500000;104.500000;243.500000;102.500000;0.010695;0.000000;0.612766;1;0.271807;0.107653;0.007805;0.005044;0.007805;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;-0.613592;-0.006136;-0.306796;0.184170;0.000000;57.500000;103.500000;243.500000;101.500000;0.010752;0.005749;0.616060;1;-1.439993;-1.327750;0.009190;0.005435;0.009190;0.000000;0;Sat Jul  1 17:36:41 2023
0.003068;-0.306796;-0.006136;0.000000;0.184108;0.000000;56.500000;102.500000;244.500000;102.500000;0.000000;-1.075227;0.000000;1;-1.055841;-0.897411;0.007379;0.002527;0.007379;0.000000;0;Sat Jul  1 17:36:41 2023
0.003068;0.000000;-0.009204;-0.306796;0.184016;0.000000;56.500000;103.500000;244.500000;103.500000;0.000000;0.000000;0.000000;1;0.441852;0.329117;0.003876;0.000351;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.306796;-0.006136;0.306796;0.183955;0.000000;56.500000;104.500000;244.500000;103.500000;0.005319;0.531910;0.304762;1;0.548537;0.323067;0.003298;0.000265;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.306796;-0.003068;0.306796;0.183924;0.000000;56.500000;104.500000;244.500000;102.500000;0.010638;0.531880;0.609507;1;0.656205;0.520853;0.005520;0.004508;0.005520;0.000000;0;Sat Jul  1 17:36:41 2023
0.009204;0.000000;-0.003068;0.000000;0.183894;0.000000;57.500000;102.500000;244.500000;103.500000;-0.005348;-1.598544;-0.306392;1;0.159410;-0.026106;0.004155;0.001933;0.004155;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;-0.306796;-0.003068;0.000000;0.183863;0.000000;56.500000;104.500000;244.500000;102.500000;0.010638;1.598544;0.609507;1;-0.947958;-1.173428;0.003438;0.004170;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.006136;-0.306796;0.183802;0.000000;56.500000;102.500000;243.500000;103.500000;-0.005348;-1.598544;-0.306392;1;0.549703;0.324233;0.003062;-0.003131;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.006136;0.000000;0.183740;0.000000;57.500000;102.500000;243.500000;103.500000;-0.005376;-0.002875;-0.308039;1;0.051926;-0.173544;-0.000938;-0.002450;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.006136;0.000000;0.183679;0.000000;57.500000;102.500000;243.500000;103.500000;-0.005376;0.000000;-0.308039;1;0.051988;-0.173482;-0.003045;-0.002959;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.006136;0.000000;0.183618;0.000000;56.500000;102.500000;243.500000;103.500000;-0.005348;0.002875;-0.306392;1;0.052049;-0.325739;-0.004145;-0.003479;-0.004145;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.006136;0.000000;0.183556;0.000000;56.500000;102.500000;243.500000;103.500000;-0.005348;0.000000;-0.306392;1;0.052111;-0.346655;-0.004716;-0.003002;-0.004716;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.006136;0.000000;0.183495;0.000000;57.500000;102.500000;243.500000;103.500000;-0.005376;-0.002875;-0.308039;1;0.052172;-0.357862;-0.005023;-0.002614;-0.005023;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.006136;0.000000;0.183433;0.000000;58.500000;104.500000;243.500000;103.500000;0.005405;1.078165;0.309704;1;0.052233;-0.173237;-0.002631;0.000932;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
0.006136;0.000000;-0.006136;0.000000;0.183372;0.000000;56.500000;104.500000;244.500000;103.500000;0.005319;-0.008625;0.304762;1;0.052295;-0.173175;0.001164;0.002801;0.000000;0.000000;0;Sat Jul  1 17:36:41 2023
