Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jul  3 14:00:28 2023
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.500484, 0.831704, -15.747655, 0.691018, -0.631321
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;camControl;systemTime
0.006136;0.000000;0.006136;0.000000;0.186839;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.028434;0.801617;0.004820;0.220185;0.004820;0.047958;0.253398;0;Mon Jul  3 14:00:42 2023
0.009204;0.306796;0.009204;0.306796;0.186931;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.632805;-0.937437;0.005064;-0.112573;0.005064;0.024435;-0.130613;0;Mon Jul  3 14:00:42 2023
0.009204;0.000000;0.009204;0.000000;0.187023;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.135887;0.898459;0.005189;-0.075383;0.005189;0.012449;0.280717;0;Mon Jul  3 14:00:42 2023
0.009204;0.000000;0.009204;0.000000;0.187115;0.000000;57.500000;99.500000;244.500000;98.500000;0.005348;0.002844;0.306392;1;0.135795;-0.474310;0.005259;0.052479;0.005259;0.007040;-0.143472;0;Mon Jul  3 14:00:42 2023
0.006136;-0.306796;0.006136;-0.306796;0.187176;0.000000;56.500000;100.500000;244.500000;98.500000;0.010638;0.529035;0.609507;1;-0.468729;1.028640;0.006599;0.302584;0.006599;0.134004;0.149805;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.006136;0.000000;0.187238;0.000000;57.500000;99.500000;244.500000;98.500000;0.005348;-0.529035;0.306392;1;0.028036;-1.196507;0.007282;-0.045233;0.007282;0.068275;-0.390689;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.009204;0.306796;0.187330;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;-0.002844;0.304762;1;-0.474993;0.293358;0.006326;-0.220544;0.006326;-0.095631;0.234842;0;Mon Jul  3 14:00:42 2023
0.009204;0.306796;0.009204;0.000000;0.187422;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;1.130152;0.249044;0.005831;-0.153146;0.005831;-0.049421;0.073249;0;Mon Jul  3 14:00:42 2023
0.009204;0.000000;0.009204;0.000000;0.187514;0.000000;56.500000;101.500000;244.500000;98.500000;0.015956;1.063699;0.914217;1;0.135396;0.359612;0.008188;0.675434;0.008188;0.235639;0.080674;0;Mon Jul  3 14:00:42 2023
0.009204;0.000000;0.009204;0.000000;0.187606;0.000000;56.500000;100.500000;243.500000;98.500000;0.010695;-0.526131;0.612766;1;0.135304;-0.565680;0.010706;0.225576;0.010706;0.251870;-0.233243;0;Mon Jul  3 14:00:42 2023
0.006136;-0.306796;0.009204;0.000000;0.187698;0.000000;56.500000;99.500000;243.500000;99.500000;0.000000;-1.069478;0.000000;1;-0.972187;-0.018374;0.008077;-0.688227;0.008077;-0.262916;-0.034604;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.009204;0.000000;0.187790;0.000000;56.500000;100.500000;243.500000;99.500000;0.005348;0.534754;0.306392;1;0.022385;0.529880;0.005427;-0.517927;0.005427;-0.265070;0.164572;0;Mon Jul  3 14:00:42 2023
0.009204;0.306796;0.009204;0.000000;0.187882;0.000000;56.500000;99.500000;243.500000;99.500000;0.000000;-0.534754;0.000000;1;1.129692;-0.479076;0.004076;0.007109;0.004076;-0.135053;-0.131297;0;Mon Jul  3 14:00:42 2023
0.009204;0.000000;0.009204;0.000000;0.187974;0.000000;56.500000;99.500000;244.500000;97.500000;0.010638;1.063790;0.609507;1;0.134936;0.852360;0.004685;0.673412;0.004685;0.060910;0.272499;0;Mon Jul  3 14:00:42 2023
0.006136;-0.306796;0.009204;0.000000;0.188066;0.000000;56.500000;100.500000;243.500000;99.500000;0.005348;-0.529035;0.306392;1;-0.972555;-0.837075;0.006307;-0.059782;0.006307;0.162155;-0.266944;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.009204;0.000000;0.188158;0.000000;57.500000;100.500000;244.500000;97.500000;0.016041;1.069386;0.919105;1;0.022017;0.997050;0.008458;0.402779;0.008458;0.215112;0.274424;0;Mon Jul  3 14:00:42 2023
0.009204;0.306796;0.009204;0.000000;0.188250;0.000000;56.500000;99.500000;243.500000;99.500000;0.000000;-1.604140;0.000000;1;1.129324;-1.366252;0.008243;-0.486841;0.008243;-0.021522;-0.452050;0;Mon Jul  3 14:00:42 2023
0.009204;0.000000;0.009204;0.000000;0.188342;0.000000;57.500000;100.500000;244.500000;97.500000;0.016041;1.604140;0.919105;1;0.134568;1.745275;0.008133;0.316604;0.008133;-0.010966;0.508948;0;Mon Jul  3 14:00:42 2023
0.006136;-0.306796;0.009204;0.000000;0.188434;0.000000;57.500000;99.500000;243.500000;99.500000;0.000000;-1.604140;0.000000;1;-0.972923;-1.804271;0.008077;-0.463865;0.008077;-0.005587;-0.585220;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.009204;0.000000;0.188526;0.000000;56.500000;100.500000;243.500000;98.500000;0.010695;1.069478;0.612766;1;0.021649;1.766061;0.006738;0.298919;0.006738;-0.133946;0.531230;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.009204;0.000000;0.188618;0.000000;56.500000;99.500000;243.500000;98.500000;0.005348;-0.534724;0.306392;1;0.021557;-1.278956;0.007366;-0.248377;0.007366;0.062876;-0.415079;0;Mon Jul  3 14:00:42 2023
0.009204;0.306796;0.009204;0.000000;0.188710;0.000000;56.500000;99.500000;244.500000;97.500000;0.010638;0.529035;0.609507;1;1.128864;1.066153;0.007673;0.399987;0.007673;0.030641;0.304807;0;Mon Jul  3 14:00:42 2023
0.009204;0.000000;0.009204;0.000000;0.188802;0.000000;57.500000;100.500000;244.500000;98.500000;0.010695;0.005688;0.612766;1;0.134108;-0.618775;0.009140;0.018037;0.009140;0.146726;-0.231497;0;Mon Jul  3 14:00:42 2023
0.006136;-0.306796;0.009204;0.000000;0.188894;0.000000;56.500000;100.500000;244.500000;98.500000;0.010638;-0.005688;0.609507;1;-0.973383;0.390375;0.009888;0.091150;0.009888;0.074757;0.071322;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.009204;0.000000;0.188986;0.000000;57.500000;100.500000;244.500000;99.500000;0.005348;-0.529035;0.306392;1;0.021189;-0.368659;0.008957;-0.277440;0.008957;-0.093026;-0.152224;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.009204;0.000000;0.189078;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;-0.002844;0.304762;1;0.021097;0.391532;0.007179;-0.302813;0.007179;-0.177814;0.102433;0;Mon Jul  3 14:00:42 2023
0.009204;0.306796;0.009204;0.000000;0.189171;0.000000;56.500000;100.500000;243.500000;99.500000;0.005348;0.002844;0.306392;1;1.128403;-0.107674;0.006273;-0.037379;0.006273;-0.090596;-0.041247;0;Mon Jul  3 14:00:42 2023
0.009204;0.000000;0.009204;0.000000;0.189263;0.000000;56.500000;100.500000;243.500000;98.500000;0.010695;0.534724;0.612766;1;0.133647;0.359652;0.007130;0.428373;0.007130;0.085653;0.093217;0;Mon Jul  3 14:00:42 2023
0.006136;-0.306796;0.009204;0.000000;0.189355;0.000000;56.500000;101.500000;244.500000;98.500000;0.015956;0.526131;0.914217;1;-0.973843;-0.024875;0.010167;0.446204;0.010167;0.303762;-0.059788;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.006136;-0.306796;0.189416;0.000000;56.500000;99.500000;243.500000;99.500000;0.000000;-1.595609;0.000000;1;0.523696;-0.209150;0.009093;-0.530314;0.009093;-0.107469;-0.259553;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.006136;0.000000;0.189477;0.000000;56.500000;99.500000;244.500000;99.500000;0.000000;0.000000;0.000000;1;0.025796;0.121597;0.004633;-0.728864;0.004633;-0.445999;0.046586;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.006136;0.000000;0.189539;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.531910;0.304762;1;0.025735;0.313153;0.003665;-0.056112;0.000000;-0.463275;0.116662;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.006136;0.000000;0.189600;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.025673;-0.202969;0.004476;0.654212;0.004476;0.447562;-0.051705;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.006136;0.000000;0.189661;0.000000;56.500000;99.500000;243.500000;99.500000;0.000000;-0.531910;0.000000;1;0.025612;-0.097981;0.003585;-0.155416;0.000000;-0.447562;-0.009204;0;Mon Jul  3 14:00:43 2023
